plant_id,Row,Range,Row_Range,id,area_calculation
20RITI20667,7,67,7_67,1195,1.213350623
20RITI20767,8,67,8_67,1196,1.184761047
20RITI20867,9,67,9_67,1197,1.367361259
20RITI20967,10,67,10_67,1198,1.404516391
20RITI21067,11,67,11_67,1199,1.631687235
20RITI21167,12,67,12_67,1200,1.437158018
20RITI21267,13,67,13_67,1201,1.420038694
20RITI21367,14,67,14_67,1202,1.096045323
20RITI21467,15,67,15_67,1203,1.257029149
20RITI21567,16,67,16_67,1204,1.56729418
20RITI21667,17,67,17_67,1205,1.446836781
20RITI21767,18,67,18_67,1206,1.115186263
20RITI20068,1,68,1_68,1207,1.185881706
20RITI20168,2,68,2_68,1208,1.326826502
20RITI20268,3,68,3_68,1209,1.334033471
20RITI20368,4,68,4_68,1210,0.977174603
20RITI20468,5,68,5_68,1211,1.22550846
20RITI20568,6,68,6_68,1212,1.189942907
20RITI20668,7,68,7_68,1213,1.087491301
20RITI20768,8,68,8_68,1214,1.261303604
20RITI20868,9,68,9_68,1215,1.370737495
20RITI20968,10,68,10_68,1216,1.435585457
20RITI21068,11,68,11_68,1217,1.386046428
20RITI21168,12,68,12_68,1218,1.237450594
20RITI21268,13,68,13_68,1219,1.318055855
20RITI21368,14,68,14_68,1220,1.259740531
20RITI21468,15,68,15_68,1221,1.368263695
20RITI21568,16,68,16_68,1222,1.314218147
20RITI21668,17,68,17_68,1223,1.289007896
20RITI21768,18,68,18_68,1224,1.064747055
20RITI20069,1,69,1_69,1225,1.275941783
20RITI20169,2,69,2_69,1226,0.969731268
20RITI20269,3,69,3_69,1227,1.395277229
20RITI20369,4,69,4_69,1228,1.051016418
20RITI20469,5,69,5_69,1229,1.226174141
20RITI20569,6,69,6_69,1230,1.105059222
20RITI20669,7,69,7_69,1231,1.316247189
20RITI20769,8,69,8_69,1232,1.410367226
20RITI20869,9,69,9_69,1233,1.296212045
20RITI20969,10,69,10_69,1234,1.223484112
20RITI21069,11,69,11_69,1235,1.405194733
20RITI21169,12,69,12_69,1236,1.379741505
20RITI21269,13,69,13_69,1237,1.50357434
20RITI21369,14,69,14_69,1238,1.342814402
20RITI21469,15,69,15_69,1239,1.247582982
20RITI21569,16,69,16_69,1240,1.321207444
20RITI21669,17,69,17_69,1241,1.077584363
20RITI21769,18,69,18_69,1242,0.951955529
20RITI20070,1,70,1_70,1243,1.269418825
20RITI20170,2,70,2_70,1244,1.062728341
20RITI20270,3,70,3_70,1245,1.472728389
20RITI20370,4,70,4_70,1246,0.937090781
20RITI20470,5,70,5_70,1247,1.379066616
20RITI20570,6,70,6_70,1248,0.976939719
20RITI20670,7,70,7_70,1249,1.196240451
20RITI20770,8,70,8_70,1250,1.368032316
20RITI20870,9,70,9_70,1251,1.358356881
20RITI20970,10,70,10_70,1252,1.374330436
20RITI21070,11,70,11_70,1253,1.447955838
20RITI21170,12,70,12_70,1254,1.576298653
20RITI21270,13,70,13_70,1255,1.368257475
20RITI21370,14,70,14_70,1256,1.227092737
20RITI21470,15,70,15_70,1257,1.222809728
20RITI21570,16,70,16_70,1258,1.21222152
20RITI21670,17,70,17_70,1259,1.382003422
20RITI21770,18,70,18_70,1260,1.174623774
20RITI20071,1,71,1_71,1261,1.08771621
20RITI20171,2,71,2_71,1262,1.151889144
20RITI20271,3,71,3_71,1263,1.289237152
20RITI20371,4,71,4_71,1264,1.29530751
20RITI20471,5,71,5_71,1265,0.978969777
20RITI20571,6,71,6_71,1266,1.13410638
20RITI20671,7,71,7_71,1267,1.333595879
20RITI20771,8,71,8_71,1268,1.379518547
20RITI20871,9,71,9_71,1269,1.169001525
20RITI20971,10,71,10_71,1270,1.21695899
20RITI21071,11,71,11_71,1271,1.351366834
20RITI21171,12,71,12_71,1272,1.174178394
20RITI21271,13,71,13_71,1273,1.476098452
20RITI21371,14,71,14_71,1274,1.491415467
20RITI21471,15,71,15_71,1275,1.343036892
20RITI21571,16,71,16_71,1276,1.314445964
20RITI21671,17,71,17_71,1277,1.277071544
20RITI21771,18,71,18_71,1278,1.163814552
20RITI20072,1,72,1_72,1279,1.208410865
20RITI20172,2,72,2_72,1280,1.174179463
20RITI20272,3,72,3_72,1281,1.321652558
20RITI20372,4,72,4_72,1282,1.134996607
20RITI20472,5,72,5_72,1283,1.27775373
20RITI20572,6,72,6_72,1284,1.347550233
20RITI20672,7,72,7_72,1285,1.466195186
20RITI20772,8,72,8_72,1286,1.420492561
20RITI20872,9,72,9_72,1287,1.347318099
20RITI20972,10,72,10_72,1288,1.228222248
20RITI21072,11,72,11_72,1289,1.522481095
20RITI21172,12,72,12_72,1290,1.346421082
20RITI21272,13,72,13_72,1291,1.596347984
20RITI21372,14,72,14_72,1292,1.410806338
20RITI21472,15,72,15_72,1293,1.683032022
20RITI21572,16,72,16_72,1294,1.358805348
20RITI21672,17,72,17_72,1295,1.384019234
20RITI21772,18,72,18_72,1296,1.275498452
20RITI20073,1,73,1_73,1297,0.852655224
20RITI20173,2,73,2_73,1298,0.881483615
20RITI20273,3,73,3_73,1299,1.380639035
20RITI20373,4,73,4_73,1300,1.066779607
20RITI20473,5,73,5_73,1301,1.119460057
20RITI20573,6,73,6_73,1302,1.143776513
20RITI20673,7,73,7_73,1303,1.29192682
20RITI20773,8,73,8_73,1304,0.956012003
20RITI20873,9,73,9_73,1305,1.212457363
20RITI20973,10,73,10_73,1306,1.122394619
20RITI21073,11,73,11_73,1307,1.363762044
20RITI21173,12,73,12_73,1308,1.417577144
20RITI21273,13,73,13_73,1309,1.244865618
20RITI21373,14,73,14_73,1310,0.890934786
20RITI21473,15,73,15_73,1311,1.473161042
20RITI21573,16,73,16_73,1312,1.35565316
20RITI21673,17,73,17_73,1313,1.209525202
20RITI21773,18,73,18_73,1314,0.948354611
20RITI20074,1,74,1_74,1315,0.989550238
20RITI20174,2,74,2_74,1316,1.134776326
20RITI20274,3,74,3_74,1317,1.010716955
20RITI20374,4,74,4_74,1318,1.040424088
20RITI20474,5,74,5_74,1319,1.246679635
20RITI20574,6,74,6_74,1320,0.960056419
20RITI20674,7,74,7_74,1321,1.122839306
20RITI20774,8,74,8_74,1322,1.306342094
20RITI20874,9,74,9_74,1323,1.105509455
20RITI20974,10,74,10_74,1324,1.157511199
20RITI21074,11,74,11_74,1325,1.320985829
20RITI21174,12,74,12_74,1326,0.958929746
20RITI21274,13,74,13_74,1327,1.181822576
20RITI21374,14,74,14_74,1328,1.433103836
20RITI21474,15,74,15_74,1329,1.475427975
20RITI21574,16,74,16_74,1330,1.483764033
20RITI21674,17,74,17_74,1331,0.971763844
20RITI21774,18,74,18_74,1332,1.357912884
20RITI20075,1,75,1_75,1333,1.159765931
20RITI20175,2,75,2_75,1334,1.209076997
20RITI20275,3,75,3_75,1335,1.267394932
20RITI20375,4,75,4_75,1336,1.346191953
20RITI20475,5,75,5_75,1337,1.340336705
20RITI20575,6,75,6_75,1338,0.925378904
20RITI20675,7,75,7_75,1339,1.404512005
20RITI20775,8,75,8_75,1340,1.111349122
20RITI20875,9,75,9_75,1341,1.240824992
20RITI20975,10,75,10_75,1342,1.141527896
20RITI21075,11,75,11_75,1343,1.178901047
20RITI21175,12,75,12_75,1344,1.226643873
20RITI21275,13,75,13_75,1345,1.161340275
20RITI21375,14,75,14_75,1346,1.248929226
20RITI21475,15,75,15_75,1347,1.282472352
20RITI21575,16,75,16_75,1348,1.30116542
20RITI21675,17,75,17_75,1349,1.062726998
20RITI21775,18,75,18_75,1350,1.121487019
20RITI20076,1,76,1_76,1351,1.023767024
20RITI20176,2,76,2_76,1352,1.119698025
20RITI20276,3,76,3_76,1353,1.385158305
20RITI20376,4,76,4_76,1354,1.284493993
20RITI20476,5,76,5_76,1355,0.98864868
20RITI20576,6,76,6_76,1356,1.35677802
20RITI20676,7,76,7_76,1357,1.327953241
20RITI20776,8,76,8_76,1358,1.204121719
20RITI20876,9,76,9_76,1359,1.449086017
20RITI20976,10,76,10_76,1360,1.333563469
20RITI21076,11,76,11_76,1361,1.505386085
20RITI21176,12,76,12_76,1362,1.080069288
20RITI21276,13,76,13_76,1363,0.992924614
20RITI21376,14,76,14_76,1364,1.183410276
20RITI21476,15,76,15_76,1365,1.393490131
20RITI21576,16,76,16_76,1366,1.164034349
20RITI21676,17,76,17_76,1367,1.170118676
20RITI21776,18,76,18_76,1368,1.114282403
20RITI20077,1,77,1_77,1369,1.137703794
20RITI20177,2,77,2_77,1370,1.082994312
20RITI20277,3,77,3_77,1371,1.402930125
20RITI20377,4,77,4_77,1372,0.997428871
20RITI20477,5,77,5_77,1373,1.238573035
20RITI20577,6,77,6_77,1374,1.105732114
20RITI20677,7,77,7_77,1375,1.395729641
20RITI20777,8,77,8_77,1376,1.125094124
20RITI20877,9,77,9_77,1377,1.241720134
20RITI20977,10,77,10_77,1378,1.160666646
20RITI21077,11,77,11_77,1379,1.334259486
20RITI21177,12,77,12_77,1380,1.143552447
20RITI21277,13,77,13_77,1381,1.346859141
20RITI21377,14,77,14_77,1382,1.211095917
20RITI21477,15,77,15_77,1383,1.223483397
20RITI21577,16,77,16_77,1384,1.244423764
20RITI21677,17,77,17_77,1385,1.244655254
20RITI21777,18,77,18_77,1386,1.186328974
20RITI20078,1,78,1_78,1387,1.123962072
20RITI20178,2,78,2_78,1388,1.230690017
20RITI20278,3,78,3_78,1389,1.437836187
20RITI20378,4,78,4_78,1390,1.055754346
20RITI20478,5,78,5_78,1391,1.15795992
20RITI20578,6,78,6_78,1392,1.375687982
20RITI20678,7,78,7_78,1393,1.139279729
20RITI20778,8,78,8_78,1394,1.077356088
20RITI20878,9,78,9_78,1395,1.090874915
20RITI20978,10,78,10_78,1396,1.122383198
20RITI21078,11,78,11_78,1397,1.123980978
20RITI21178,12,78,12_78,1398,0.999906871
20RITI21278,13,78,13_78,1399,1.485123006
20RITI21378,14,78,14_78,1400,1.224158438
20RITI21478,15,78,15_78,1401,1.418460903
20RITI21578,16,78,16_78,1402,1.038863747
20RITI21678,17,78,17_78,1403,1.237439539
20RITI21778,18,78,18_78,1404,1.160891921
20RITI20079,1,79,1_79,1405,1.304092412
20RITI20179,2,79,2_79,1406,0.957128436
20RITI20279,3,79,3_79,1407,1.235875348
20RITI20379,4,79,4_79,1408,1.095824142
20RITI20479,5,79,5_79,1409,0.977399855
20RITI20579,6,79,6_79,1410,0.994054675
20RITI20679,7,79,7_79,1411,0.939337605
20RITI20779,8,79,8_79,1412,0.985715951
20RITI20879,9,79,9_79,1413,1.164269659
20RITI20979,10,79,10_79,1414,1.113159217
20RITI21079,11,79,11_79,1415,1.20501591
20RITI21179,12,79,12_79,1416,1.118565341
20RITI21279,13,79,13_79,1417,1.267382127
20RITI21379,14,79,14_79,1418,1.183405357
20RITI21479,15,79,15_79,1419,1.026018543
20RITI21579,16,79,16_79,1420,1.16945424
20RITI21679,17,79,17_79,1421,0.999909005
20RITI21779,18,79,18_79,1422,1.195333903
20RITI20080,1,80,1_80,1423,1.151437224
20RITI20180,2,80,2_80,1424,1.318270998
20RITI20280,3,80,3_80,1425,1.314893325
20RITI20380,4,80,4_80,1426,0.927639167
20RITI20480,5,80,5_80,1427,1.122839715
20RITI20580,6,80,6_80,1428,0.989103352
20RITI20680,7,80,7_80,1429,1.31309263
20RITI20780,8,80,8_80,1430,0.998552877
20RITI20880,9,80,9_80,1431,1.339660965
20RITI20980,10,80,10_80,1432,1.009367786
20RITI21080,11,80,11_80,1433,1.17641515
20RITI21180,12,80,12_80,1434,1.014323174
20RITI21280,13,80,13_80,1435,1.329530239
20RITI21380,14,80,14_80,1436,1.229565754
20RITI21480,15,80,15_80,1437,1.135443906
20RITI21580,16,80,16_80,1438,1.171243924
20RITI21680,17,80,17_80,1439,1.15458052
20RITI21780,18,80,18_80,1440,1.102344464
20RITI20081,1,81,1_81,1441,0.857831587
20RITI20181,2,81,2_81,1442,0.835329036
20RITI20281,3,81,3_81,1443,1.234982159
20RITI20381,4,81,4_81,1444,1.129596244
20RITI20481,5,81,5_81,1445,1.03144113
20RITI20581,6,81,6_81,1446,1.093797473
20RITI20681,7,81,7_81,1447,1.243974566
20RITI20781,8,81,8_81,1448,0.740531797
20RITI20881,9,81,9_81,1449,1.268738223
20RITI20981,10,81,10_81,1450,1.065423479
20RITI21081,11,81,11_81,1451,1.339219286
20RITI21181,12,81,12_81,1452,1.091539511
20RITI21281,13,81,13_81,1453,1.369390059
20RITI21381,14,81,14_81,1454,1.033904464
20RITI21481,15,81,15_81,1455,0.99944545
20RITI21581,16,81,16_81,1456,1.314674821
20RITI21681,17,81,17_81,1457,1.214481647
20RITI21781,18,81,18_81,1458,0.702256479
20RITI20082,1,82,1_82,1459,0.88688359
20RITI20182,2,82,2_82,1460,0.991353745
20RITI20282,3,82,3_82,1461,1.199170551
20RITI20382,4,82,4_82,1462,0.949466919
20RITI20482,5,82,5_82,1463,1.199618374
20RITI20582,6,82,6_82,1464,0.848599006
20RITI20682,7,82,7_82,1465,1.313090562
20RITI20782,8,82,8_82,1466,1.022873212
20RITI20882,9,82,9_82,1467,1.169674578
20RITI20982,10,82,10_82,1468,1.187458474
20RITI21082,11,82,11_82,1469,1.341015986
20RITI21182,12,82,12_82,1470,1.060238598
20RITI21282,13,82,13_82,1471,1.471160123
20RITI21382,14,82,14_82,1472,1.36330284
20RITI21482,15,82,15_82,1473,1.544558729
20RITI21582,16,82,16_82,1474,1.13861078
20RITI21682,17,82,17_82,1475,0.976486559
20RITI21782,18,82,18_82,1476,1.156612976
20RITI20083,1,83,1_83,1477,0.591253935
20RITI20183,2,83,2_83,1478,1.024215718
20RITI20283,3,83,3_83,1479,1.085233425
20RITI20383,4,83,4_83,1480,1.124198858
20RITI20483,5,83,5_83,1481,0.856481895
20RITI20583,6,83,6_83,1482,0.853113014
20RITI20683,7,83,7_83,1483,1.177548803
20RITI20783,8,83,8_83,1484,0.901284236
20RITI20883,9,83,9_83,1485,1.126219236
20RITI20983,10,83,10_83,1486,1.091326823
20RITI21083,11,83,11_83,1487,1.323000097
20RITI21183,12,83,12_83,1488,1.070383074
20RITI21283,13,83,13_83,1489,1.281794639
20RITI21383,14,83,14_83,1490,1.336286258
20RITI21483,15,83,15_83,1491,1.27864719
20RITI21583,16,83,16_83,1492,1.275274169
20RITI21683,17,83,17_83,1493,1.302054811
20RITI21783,18,83,18_83,1494,1.21312996
20RITI20084,1,84,1_84,1495,1.100775825
20RITI20184,2,84,2_84,1496,0.850630799
20RITI20284,3,84,3_84,1497,1.282029663
20RITI20384,4,84,4_84,1498,1.115631604
20RITI20484,5,84,5_84,1499,1.148962681
20RITI20584,6,84,6_84,1500,0.780380089
20RITI20684,7,84,7_84,1501,1.11811669
20RITI20784,8,84,8_84,1502,1.184767922
20RITI20884,9,84,9_84,1503,1.328182256
20RITI20984,10,84,10_84,1504,1.04539339
20RITI21084,11,84,11_84,1505,1.018134875
20RITI21184,12,84,12_84,1506,1.063851823
20RITI21284,13,84,13_84,1507,1.343943002
20RITI21384,14,84,14_84,1508,1.2815693
20RITI21484,15,84,15_84,1509,1.094249598
20RITI21584,16,84,16_84,1510,1.391441415
20RITI21684,17,84,17_84,1511,1.056201998
20RITI21784,18,84,18_84,1512,1.336293512
20RITI20085,1,85,1_85,1513,1.057541134
20RITI20185,2,85,2_85,1514,0.826768415
20RITI20285,3,85,3_85,1515,1.180256086
20RITI20385,4,85,4_85,1516,1.250284865
20RITI20485,5,85,5_85,1517,0.745936614
20RITI20585,6,85,6_85,1518,0.615566854
20RITI20685,7,85,7_85,1519,1.111815853
20RITI20785,8,85,8_85,1520,1.032776094
20RITI20885,9,85,9_85,1521,1.189937255
20RITI20985,10,85,10_85,1522,1.145796002
20RITI21085,11,85,11_85,1523,1.389427384
20RITI21185,12,85,12_85,1524,1.181611023
20RITI21285,13,85,13_85,1525,1.036379728
20RITI21385,14,85,14_85,1526,1.171253353
20RITI21485,15,85,15_85,1527,1.179579082
20RITI21585,16,85,16_85,1528,1.196019587
20RITI21685,17,85,17_85,1529,1.18204753
20RITI21785,18,85,18_85,1530,1.381091998
20RITI20086,1,86,1_86,1531,0.972442053
20RITI20186,2,86,2_86,1532,0.686721668
20RITI20286,3,86,3_86,1533,1.183409717
20RITI20386,4,86,4_86,1534,1.060918629
20RITI20486,5,86,5_86,1535,1.151433745
20RITI20586,6,86,6_86,1536,0.686716602
20RITI20686,7,86,7_86,1537,0.758093611
20RITI20786,8,86,8_86,1538,1.238340761
20RITI20886,9,86,9_86,1539,1.225277237
20RITI20986,10,86,10_86,1540,1.188360555
20RITI21086,11,86,11_86,1541,1.067911286
20RITI21186,12,86,12_86,1542,1.23902167
20RITI21286,13,86,13_86,1543,1.370738113
20RITI21386,14,86,14_86,1544,1.175764302
20RITI21486,15,86,15_86,1545,1.090648162
20RITI21586,16,86,16_86,1546,1.243753937
20RITI21686,17,86,17_86,1547,1.41329006
20RITI21786,18,86,18_86,1548,1.125085315
20RITI20087,1,87,1_87,1549,1.354748338
20RITI20187,2,87,2_87,1550,0.884402037
20RITI20287,3,87,3_87,1551,1.222136096
20RITI20387,4,87,4_87,1552,1.152789199
20RITI20487,5,87,5_87,1553,1.099874207
20RITI20587,6,87,6_87,1554,0.786014514
20RITI20687,7,87,7_87,1555,1.038631996
20RITI20787,8,87,8_87,1556,1.25320429
20RITI20887,9,87,9_87,1557,1.157287568
20RITI20987,10,87,10_87,1558,0.943388557
20RITI21087,11,87,11_87,1559,1.504472039
20RITI21187,12,87,12_87,1560,1.11068513
20RITI21287,13,87,13_87,1561,1.115179072
20RITI21387,14,87,14_87,1562,1.141077758
20RITI21487,15,87,15_87,1563,1.168334961
20RITI21587,16,87,16_87,1564,1.192642152
20RITI21687,17,87,17_87,1565,1.17035132
20RITI21787,18,87,18_87,1566,1.258382255
20RITI20088,1,88,1_88,1567,0.824967421
20RITI20188,2,88,2_88,1568,1.121714286
20RITI20288,3,88,3_88,1569,0.774753843
20RITI20388,4,88,4_88,1570,1.043363501
20RITI20488,5,88,5_88,1571,1.378609466
20RITI20588,6,88,6_88,1572,0.795903189
20RITI20688,7,88,7_88,1573,1.179349469
20RITI20788,8,88,8_88,1574,1.306119308
20RITI20888,9,88,9_88,1575,1.282475181
20RITI20988,10,88,10_88,1576,1.081192257
20RITI21088,11,88,11_88,1577,1.407651539
20RITI21188,12,88,12_88,1578,1.211095008
20RITI21288,13,88,13_88,1579,1.471824519
20RITI21388,14,88,14_88,1580,1.416433573
20RITI21488,15,88,15_88,1581,1.442328689
20RITI21588,16,88,16_88,1582,1.33268137
20RITI21688,17,88,17_88,1583,1.611199983
20RITI21788,18,88,18_88,1584,1.018371724
20RITI20089,1,89,1_89,1585,0.977163767
20RITI20189,2,89,2_89,1586,1.006885065
20RITI20289,3,89,3_89,1587,1.235200451
20RITI20389,4,89,4_89,1588,1.148739367
20RITI20489,5,89,5_89,1589,1.085020861
20RITI20589,6,89,6_89,1590,0.882826468
20RITI20689,7,89,7_89,1591,1.026253736
20RITI20789,8,89,8_89,1592,0.984820639
20RITI20889,9,89,9_89,1593,1.153916131
20RITI20989,10,89,10_89,1594,0.98797183
20RITI21089,11,89,11_89,1595,1.387844144
20RITI21189,12,89,12_89,1596,1.193309124
20RITI21289,13,89,13_89,1597,1.335147651
20RITI21389,14,89,14_89,1598,1.253647324
20RITI21489,15,89,15_89,1599,1.130033735
20RITI21589,16,89,16_89,1600,1.497275539
20RITI21689,17,89,17_89,1601,1.422076656
20RITI21789,18,89,18_89,1602,1.323452806
20RITI20090,1,90,1_90,1603,0.60049132
20RITI20190,2,90,2_90,1604,0.778579421
20RITI20290,3,90,3_90,1605,1.35406528
20RITI20390,4,90,4_90,1606,0.895439675
20RITI20490,5,90,5_90,1607,1.182731799
20RITI20590,6,90,6_90,1608,1.16741909
20RITI20690,7,90,7_90,1609,1.129596868
20RITI20790,8,90,8_90,1610,1.020162769
20RITI20890,9,90,9_90,1611,1.195801198
20RITI20990,10,90,10_90,1612,1.166981915
20RITI21090,11,90,11_90,1613,1.293743999
20RITI21190,12,90,12_90,1614,1.158649266
20RITI21290,13,90,13_90,1615,1.288327116
20RITI21390,14,90,14_90,1616,1.256356039
20RITI21490,15,90,15_90,1617,1.334489131
20RITI21590,16,90,16_90,1618,1.356328002
20RITI21690,17,90,17_90,1619,1.212904258
20RITI21790,18,90,18_90,1620,0.974236685
20RITI20091,1,91,1_91,1621,0.729951302
20RITI20191,2,91,2_91,1622,0.881704594
20RITI20291,3,91,3_91,1623,1.23046743
20RITI20391,4,91,4_91,1624,1.015891945
20RITI20491,5,91,5_91,1625,1.326392794
20RITI20591,6,91,6_91,1626,1.103027134
20RITI20691,7,91,7_91,1627,1.287207166
20RITI20791,8,91,8_91,1628,0.915697159
20RITI20891,9,91,9_91,1629,1.283822477
20RITI20991,10,91,10_91,1630,1.00867925
20RITI21091,11,91,11_91,1631,1.364885067
20RITI21191,12,91,12_91,1632,1.133869024
20RITI21291,13,91,13_91,1633,0.831265984
20RITI21391,14,91,14_91,1634,1.1030315
20RITI21491,15,91,15_91,1635,1.155716205
20RITI21591,16,91,16_91,1636,1.18317316
20RITI21691,17,91,17_91,1637,1.081863555
20RITI21791,18,91,18_91,1638,0.983920906
20RITI20092,1,92,1_92,1639,1.166301908
20RITI20192,2,92,2_92,1640,0.989552305
20RITI20292,3,92,3_92,1641,1.243743619
20RITI20392,4,92,4_92,1642,1.278417186
20RITI20492,5,92,5_92,1643,1.139065257
20RITI20592,6,92,6_92,1644,1.321199138
20RITI20692,7,92,7_92,1645,1.320096455
20RITI20792,8,92,8_92,1646,1.497482659
20RITI20892,9,92,9_92,1647,1.75712037
20RITI20992,10,92,10_92,1648,1.229339357
20RITI21092,11,92,11_92,1649,0.944075128
20RITI21192,12,92,12_92,1650,1.207948832
20RITI21292,13,92,13_92,1651,1.260189027
20RITI21392,14,92,14_92,1652,1.082095233
20RITI21492,15,92,15_92,1653,1.401128668
20RITI21592,16,92,16_92,1654,1.204352705
20RITI21692,17,92,17_92,1655,1.206147532
20RITI21792,18,92,18_92,1656,1.483314048
20RITI20093,1,93,1_93,1657,1.008692694
20RITI20193,2,93,2_93,1658,1.059349967
20RITI20293,3,93,3_93,1659,1.521594485
20RITI20393,4,93,4_93,1660,1.29238278
20RITI20493,5,93,5_93,1661,0.824048299
20RITI20593,6,93,6_93,1662,1.181604029
20RITI20693,7,93,7_93,1663,1.198045046
20RITI20793,8,93,8_93,1664,1.334044993
20RITI20893,9,93,9_93,1665,1.52001501
20RITI20993,10,93,10_93,1666,1.021073154
20RITI21093,11,93,11_93,1667,1.227984611
20RITI21193,12,93,12_93,1668,1.0420136
20RITI21293,13,93,13_93,1669,1.425897722
20RITI21393,14,93,14_93,1670,1.261317351
20RITI21493,15,93,15_93,1671,1.299365907
20RITI21593,16,93,16_93,1672,1.284498865
20RITI21693,17,93,17_93,1673,1.191283662
20RITI21793,18,93,18_93,1674,1.002154622
20RITI20094,1,94,1_94,1675,1.236547625
20RITI20194,2,94,2_94,1676,1.107069143
20RITI20294,3,94,3_94,1677,1.272792022
20RITI20394,4,94,4_94,1678,1.205928836
20RITI20494,5,94,5_94,1679,1.457421022
20RITI20594,6,94,6_94,1680,1.210195481
20RITI20694,7,94,7_94,1681,1.250723918
20RITI20794,8,94,8_94,1682,1.438727582
20RITI20894,9,94,9_94,1683,1.701237257
20RITI20994,10,94,10_94,1684,1.576080557
20RITI21094,11,94,11_94,1685,1.082543942
20RITI21194,12,94,12_94,1686,1.165852592
20RITI21294,13,94,13_94,1687,1.515513395
20RITI21394,14,94,14_94,1688,1.114746047
20RITI21494,15,94,15_94,1689,1.05529694
20RITI21594,16,94,16_94,1690,1.430408751
20RITI21694,17,94,17_94,1691,1.168325009
20RITI21794,18,94,18_94,1692,1.18903771
20RITI20095,1,95,1_95,1693,1.206824905
20RITI20195,2,95,2_95,1694,1.022431092
20RITI20295,3,95,3_95,1695,1.429057427
20RITI20395,4,95,4_95,1696,0.996771571
20RITI20495,5,95,5_95,1697,1.015660454
20RITI20595,6,95,6_95,1698,1.265364687
20RITI20695,7,95,7_95,1699,1.280438126
20RITI20795,8,95,8_95,1700,1.045623652
20RITI20895,9,95,9_95,1701,1.184542503
20RITI20995,10,95,10_95,1702,1.241947601
20RITI21095,11,95,11_95,1703,1.234059334
20RITI21195,12,95,12_95,1704,0.958254445
20RITI21295,13,95,13_95,1705,1.169676072
20RITI21395,14,95,14_95,1706,1.193772462
20RITI21495,15,95,15_95,1707,1.162029852
20RITI21595,16,95,16_95,1708,1.265136671
20RITI21695,17,95,17_95,1709,1.054847337
20RITI21795,18,95,18_95,1710,1.210658971
20RITI20096,1,96,1_96,1711,1.172378074
20RITI20196,2,96,2_96,1712,1.1079865
20RITI20296,3,96,3_96,1713,1.517753778
20RITI20396,4,96,4_96,1714,1.263330229
20RITI20496,5,96,5_96,1715,1.119693592
20RITI20596,6,96,6_96,1716,1.131843205
20RITI20696,7,96,7_96,1717,1.173952941
20RITI20796,8,96,8_96,1718,1.425902392
20RITI20896,9,96,9_96,1719,1.221462004
20RITI20996,10,96,10_96,1720,1.370962942
20RITI21096,11,96,11_96,1721,1.301388134
20RITI21196,12,96,12_96,1722,1.036609681
20RITI21296,13,96,13_96,1723,1.157289959
20RITI21396,14,96,14_96,1724,1.096487514
20RITI21496,15,96,15_96,1725,0.857156588
20RITI21596,16,96,16_96,1726,1.290125431
20RITI21696,17,96,17_96,1727,1.308139448
20RITI21796,18,96,18_96,1728,0.9220037
20RITI20097,1,97,1_97,1729,0.754712904
20RITI20197,2,97,2_97,1730,1.067002048
20RITI20297,3,97,3_97,1731,1.043145613
20RITI20397,4,97,4_97,1732,0.962311403
20RITI20497,5,97,5_97,1733,1.231586073
20RITI20597,6,97,6_97,1734,1.126669417
20RITI20697,7,97,7_97,1735,1.204122541
20RITI20797,8,97,8_97,1736,1.030525951
20RITI20897,9,97,9_97,1737,1.42522202
20RITI20997,10,97,10_97,1738,1.540500128
20RITI21097,11,97,11_97,1739,1.17756154
20RITI21197,12,97,12_97,1740,1.038410883
20RITI21297,13,97,13_97,1741,1.049222809
20RITI21397,14,97,14_97,1742,1.016347775
20RITI21497,15,97,15_97,1743,1.203669587
20RITI21597,16,97,16_97,1744,1.028276457
20RITI21697,17,97,17_97,1745,0.882597372
20RITI21797,18,97,18_97,1746,0.907374005
20RITI20098,1,98,1_98,1747,0.877645822
20RITI20198,2,98,2_98,1748,0.919526095
20RITI20298,3,98,3_98,1749,1.365562203
20RITI20398,4,98,4_98,1750,1.218532334
20RITI20498,5,98,5_98,1751,1.436260111
20RITI20598,6,98,6_98,1752,1.004860323
20RITI20698,7,98,7_98,1753,1.059128837
20RITI20798,8,98,8_98,1754,1.341247166
20RITI20898,9,98,9_98,1755,1.239919387
20RITI20998,10,98,10_98,1756,1.556031953
20RITI21098,11,98,11_98,1757,1.259969413
20RITI21198,12,98,12_98,1758,1.022424526
20RITI21298,13,98,13_98,1759,0.996531849
20RITI21398,14,98,14_98,1760,0.912549044
20RITI21498,15,98,15_98,1761,1.199157059
20RITI21598,16,98,16_98,1762,1.087039026
20RITI21698,17,98,17_98,1763,0.976273187
20RITI21798,18,98,18_98,1764,0.845455444
20RITI20099,1,99,1_99,1765,1.16358532
20RITI20199,2,99,2_99,1766,1.050794085
20RITI20299,3,99,3_99,1767,1.390997563
20RITI20399,4,99,4_99,1768,1.159079272
20RITI20499,5,99,5_99,1769,1.207274997
20RITI20599,6,99,6_99,1770,0.832620831
20RITI20699,7,99,7_99,1771,0.994950234
20RITI20799,8,99,8_99,1772,1.204341174
20RITI20899,9,99,9_99,1773,1.201639098
20RITI20999,10,99,10_99,1774,0.845232141
20RITI21099,11,99,11_99,1775,1.197816107
20RITI21199,12,99,12_99,1776,0.907599909
