plant_id,id,Row,Range,Row_Range,area(m^2)
20RITI20593,1662,6,93,6_93,1.887018144
20RITI20594,1680,6,94,6_94,1.642498811
20RITI20595,1698,6,95,6_95,2.238927696
20RITI20596,1716,6,96,6_96,2.202003849
20RITI20597,1734,6,97,6_97,1.820145093
20RITI20598,1752,6,98,6_98,1.629888792
20RITI20599,1770,6,99,6_99,1.732786941
20RITI20600,1788,6,100,6_100,1.783890168
20RITI20601,7,7,1,7_1,1.867649879
20RITI20602,25,7,2,7_2,1.790421575
20RITI20603,43,7,3,7_3,2.050252501
20RITI20604,61,7,4,7_4,2.119829669
20RITI20605,79,7,5,7_5,2.41230278
20RITI20606,97,7,6,7_6,2.27743377
20RITI20607,115,7,7,7_7,2.353309148
20RITI20608,133,7,8,7_8,2.288695275
20RITI20609,151,7,9,7_9,2.035612832
20RITI20610,169,7,10,7_10,2.122303519
20RITI20611,187,7,11,7_11,2.13198087
20RITI20612,205,7,12,7_12,1.922137951
20RITI20613,223,7,13,7_13,1.855265507
20RITI20614,241,7,14,7_14,1.864724047
20RITI20615,259,7,15,7_15,2.118926875
20RITI20616,277,7,16,7_16,1.625390589
20RITI20617,295,7,17,7_17,1.902096368
20RITI20618,313,7,18,7_18,2.020077665
20RITI20619,331,7,19,7_19,2.06038308
20RITI20620,349,7,20,7_20,1.893320613
20RITI20621,367,7,21,7_21,2.263473345
20RITI20622,385,7,22,7_22,2.103160548
20RITI20623,403,7,23,7_23,2.233750425
20RITI20624,421,7,24,7_24,1.859546566
20RITI20625,439,7,25,7_25,1.902097049
20RITI20626,457,7,26,7_26,2.2062826
20RITI20627,475,7,27,7_27,2.183994945
20RITI20628,493,7,28,7_28,1.703289046
20RITI20629,511,7,29,7_29,1.86247297
20RITI20630,529,7,30,7_30,1.930691137
20RITI20631,547,7,31,7_31,2.090105595
20RITI20632,565,7,32,7_32,2.093706715
20RITI20633,583,7,33,7_33,2.240284039
20RITI20634,601,7,34,7_34,2.232175957
20RITI20635,619,7,35,7_35,2.17723516
20RITI20636,637,7,36,7_36,2.016025865
20RITI20637,655,7,37,7_37,2.156525392
20RITI20638,673,7,38,7_38,2.317515464
20RITI20639,691,7,39,7_39,2.213035698
20RITI20640,709,7,40,7_40,1.842437402
20RITI20641,727,7,41,7_41,2.028191914
20RITI20642,745,7,42,7_42,2.366816494
20RITI20643,763,7,43,7_43,1.957486753
20RITI20644,781,7,44,7_44,2.336869268
20RITI20645,799,7,45,7_45,2.3819002
20RITI20646,817,7,46,7_46,1.984282916
20RITI20647,835,7,47,7_47,2.134012583
20RITI20648,853,7,48,7_48,2.385733289
20RITI20649,871,7,49,7_49,2.130858149
20RITI20650,889,7,50,7_50,2.165532161
20RITI20651,907,7,51,7_51,2.021657855
20RITI20652,925,7,52,7_52,2.10406551
20RITI20653,943,7,53,7_53,2.185789903
20RITI20654,961,7,54,7_54,2.165980974
20RITI20655,979,7,55,7_55,1.957935086
20RITI20656,997,7,56,7_56,2.030439309
20RITI20657,1015,7,57,7_57,1.918533082
20RITI20658,1033,7,58,7_58,2.082446759
20RITI20659,1051,7,59,7_59,2.299047431
20RITI20660,1069,7,60,7_60,1.903450721
20RITI20661,1087,7,61,7_61,1.849188869
20RITI20662,1105,7,62,7_62,1.908177471
20RITI20663,1123,7,63,7_63,2.278101208
20RITI20664,1141,7,64,7_64,2.261668226
20RITI20665,1159,7,65,7_65,1.909072205
20RITI20666,1177,7,66,7_66,2.249285134
20RITI20667,1195,7,67,7_67,1.865401051
20RITI20668,1213,7,68,7_68,2.038988449
20RITI20669,1231,7,69,7_69,2.163275068
20RITI20670,1249,7,70,7_70,1.861795734
20RITI20671,1267,7,71,7_71,2.023459943
20RITI20672,1285,7,72,7_72,2.077268687
20RITI20673,1303,7,73,7_73,2.112393332
20RITI20674,1321,7,74,7_74,1.922138925
20RITI20675,1339,7,75,7_75,2.083123657
20RITI20676,1357,7,76,7_76,2.163731822
20RITI20677,1375,7,77,7_77,2.190070154
20RITI20678,1393,7,78,7_78,1.852798133
20RITI20679,1411,7,79,7_79,1.857744238
20RITI20680,1429,7,80,7_80,2.123200431
20RITI20681,1447,7,81,7_81,2.017154942
20RITI20682,1465,7,82,7_82,2.045521688
20RITI20683,1483,7,83,7_83,2.065336224
20RITI20684,1501,7,84,7_84,2.163954948
20RITI20685,1519,7,85,7_85,1.998464501
20RITI20686,1537,7,86,7_86,1.70621423
20RITI20687,1555,7,87,7_87,1.960190764
20RITI20688,1573,7,88,7_88,2.080871501
20RITI20689,1591,7,89,7_89,2.139859941
20RITI20690,1609,7,90,7_90,1.933394623
20RITI20691,1627,7,91,7_91,2.136259181
20RITI20692,1645,7,92,7_92,1.996668688
20RITI20693,1663,7,93,7_93,1.948934803
20RITI20694,1681,7,94,7_94,1.964693352
20RITI20695,1699,7,95,7_95,2.393611645
20RITI20696,1717,7,96,7_96,2.456428638
20RITI20697,1735,7,97,7_97,1.919436168
20RITI20698,1753,7,98,7_98,2.321111458
20RITI20699,1771,7,99,7_99,2.224294239
20RITI20700,1789,7,100,7_100,2.077720404
20RITI20701,8,8,1,8_1,1.980686608
20RITI20702,26,8,2,8_2,1.469353242
20RITI20703,44,8,3,8_3,1.60264725
20RITI20704,62,8,4,8_4,1.879584434
20RITI20705,80,8,5,8_5,1.834781463
20RITI20706,98,8,6,8_6,2.20718497
20RITI20707,116,8,7,8_7,2.294320152
20RITI20708,134,8,8,8_8,1.887913392
20RITI20709,152,8,9,8_9,1.782097559
20RITI20710,170,8,10,8_10,1.7782711
20RITI20711,188,8,11,8_11,1.753724151
20RITI20712,206,8,12,8_12,1.88859398
20RITI20713,224,8,13,8_13,1.944203615
20RITI20714,242,8,14,8_14,1.854590719
20RITI20715,260,8,15,8_15,1.866749028
20RITI20716,278,8,16,8_16,1.733688566
20RITI20717,296,8,17,8_17,1.754177582
20RITI20718,314,8,18,8_18,1.630559997
20RITI20719,332,8,19,8_19,1.762505231
20RITI20720,350,8,20,8_20,1.783894715
20RITI20721,368,8,21,8_21,1.832304193
20RITI20722,386,8,22,8_22,1.862023644
20RITI20723,404,8,23,8_23,2.009048725
20RITI20724,422,8,24,8_24,1.712745521
20RITI20725,440,8,25,8_25,1.797403254
20RITI20726,458,8,26,8_26,2.07051869
20RITI20727,476,8,27,8_27,1.836356064
20RITI20728,494,8,28,8_28,1.983603191
20RITI20729,512,8,29,8_29,1.899621935
20RITI20730,530,8,30,8_30,1.782092747
20RITI20731,548,8,31,8_31,1.671540882
20RITI20732,566,8,32,8_32,1.957487643
20RITI20733,584,8,33,8_33,1.912909982
20RITI20734,602,8,34,8_34,1.912008245
20RITI20735,620,8,35,8_35,1.909754736
20RITI20736,638,8,36,8_36,1.828476308
20RITI20737,656,8,37,8_37,1.95794116
20RITI20738,674,8,38,8_38,1.898271133
20RITI20739,692,8,39,8_39,1.649929178
20RITI20740,710,8,40,8_40,1.954334303
20RITI20741,728,8,41,8_41,1.942845741
20RITI20742,746,8,42,8_42,1.745844993
20RITI20743,764,8,43,8_43,1.696083923
20RITI20744,782,8,44,8_44,1.790642651
20RITI20745,800,8,45,8_45,1.809115775
20RITI20746,818,8,46,8_46,1.853245611
20RITI20747,836,8,47,8_47,1.779166469
20RITI20748,854,8,48,8_48,1.961085229
20RITI20749,872,8,49,8_49,1.654888549
20RITI20750,890,8,50,8_50,1.73390895
20RITI20751,908,8,51,8_51,1.95343329
20RITI20752,926,8,52,8_52,2.026613311
20RITI20753,944,8,53,8_53,1.886336366
20RITI20754,962,8,54,8_54,1.905923362
20RITI20755,980,8,55,8_55,2.021205723
20RITI20756,998,8,56,8_56,2.148866923
20RITI20757,1016,8,57,8_57,1.835679402
20RITI20758,1034,8,58,8_58,1.741109037
20RITI20759,1052,8,59,8_59,2.119371873
20RITI20760,1070,8,60,8_60,2.018276563
20RITI20761,1088,8,61,8_61,1.866074913
20RITI20762,1106,8,62,8_62,2.033141989
20RITI20763,1124,8,63,8_63,1.916733054
20RITI20764,1142,8,64,8_64,2.065331352
20RITI20765,1160,8,65,8_65,1.976627575
20RITI20766,1178,8,66,8_66,1.835908866
20RITI20767,1196,8,67,8_67,2.019628165
20RITI20768,1214,8,68,8_68,2.131530684
20RITI20769,1232,8,69,8_69,2.207628338
20RITI20770,1250,8,70,8_70,1.942625373
20RITI20771,1268,8,71,8_71,2.080872127
20RITI20772,1286,8,72,8_72,2.12747783
20RITI20773,1304,8,73,8_73,1.81699428
20RITI20774,1322,8,74,8_74,2.017376198
20RITI20775,1340,8,75,8_75,2.10608752
20RITI20776,1358,8,76,8_76,2.080196647
20RITI20777,1376,8,77,8_77,1.892414931
20RITI20778,1394,8,78,8_78,1.808203982
20RITI20779,1412,8,79,8_79,1.937224448
20RITI20780,1430,8,80,8_80,1.741789205
20RITI20781,1448,8,81,8_81,1.756427613
20RITI20782,1466,8,82,8_82,1.870352105
20RITI20783,1484,8,83,8_83,1.896699082
20RITI20784,1502,8,84,8_84,2.13918835
20RITI20785,1520,8,85,8_85,1.951180054
20RITI20786,1538,8,86,8_86,2.156970556
20RITI20787,1556,8,87,8_87,2.121621742
20RITI20788,1574,8,88,8_88,1.994863767
20RITI20789,1592,8,89,8_89,2.123425619
20RITI20790,1610,8,90,8_90,2.021877579
20RITI20791,1628,8,91,8_91,1.483314647
20RITI20792,1646,8,92,8_92,1.888586315
20RITI20793,1664,8,93,8_93,1.571125392
20RITI20794,1682,8,94,8_94,1.587335323
20RITI20795,1700,8,95,8_95,1.802806142
20RITI20796,1718,8,96,8_96,1.799885226
20RITI20797,1736,8,97,8_97,1.821266805
20RITI20798,1754,8,98,8_98,2.215062335
20RITI20799,1772,8,99,8_99,1.990582726
20RITI20800,1790,8,100,8_100,2.425131717
20RITI20801,9,9,1,9_1,1.824423237
20RITI20802,27,9,2,9_2,2.066689388
20RITI20803,45,9,3,9_3,2.163732468
20RITI20804,63,9,4,9_4,2.442245703
20RITI20805,81,9,5,9_5,2.143017839
20RITI20806,99,9,6,9_6,2.215740579
20RITI20807,117,9,7,9_7,2.34114972
20RITI20808,135,9,8,9_8,2.158773826
20RITI20809,153,9,9,9_9,2.05115492
20RITI20810,171,9,10,9_10,2.12117862
20RITI20811,189,9,11,9_11,1.943310413
20RITI20812,207,9,12,9_12,1.94735858
20RITI20813,225,9,13,9_13,1.851438299
20RITI20814,243,9,14,9_14,1.640243288
20RITI20815,261,9,15,9_15,1.857298913
20RITI20816,279,9,16,9_16,2.084927668
20RITI20817,297,9,17,9_17,1.811139713
20RITI20818,315,9,18,9_18,1.742016223
20RITI20819,333,9,19,9_19,1.936998636
20RITI20820,351,9,20,9_20,1.921464982
20RITI20821,369,9,21,9_21,1.869901849
20RITI20822,387,9,22,9_22,2.039219201
20RITI20823,405,9,23,9_23,2.14751673
20RITI20824,423,9,24,9_24,2.060607939
20RITI20825,441,9,25,9_25,1.792450065
20RITI20826,459,9,26,9_26,2.067585658
20RITI20827,477,9,27,9_27,1.727381591
20RITI20828,495,9,28,9_28,1.970997778
20RITI20829,513,9,29,9_29,2.246590327
20RITI20830,531,9,30,9_30,2.057009015
20RITI20831,549,9,31,9_31,2.124775895
20RITI20832,567,9,32,9_32,1.97820009
20RITI20833,585,9,33,9_33,2.180389449
20RITI20834,603,9,34,9_34,2.347229357
20RITI20835,621,9,35,9_35,2.090330728
20RITI20836,639,9,36,9_36,2.123426044
20RITI20837,657,9,37,9_37,2.064660263
20RITI20838,675,9,38,9_38,2.025486407
20RITI20839,693,9,39,9_39,1.867870346
20RITI20840,711,9,40,9_40,2.239156247
20RITI20841,729,9,41,9_41,1.769711818
20RITI20842,747,9,42,9_42,2.036066495
20RITI20843,765,9,43,9_43,2.073443728
20RITI20844,783,9,44,9_44,1.949383431
20RITI20845,801,9,45,9_45,1.802359995
20RITI20846,819,9,46,9_46,1.946000306
20RITI20847,837,9,47,9_47,2.024357265
20RITI20848,855,9,48,9_48,1.870801436
20RITI20849,873,9,49,9_49,1.901655308
20RITI20850,891,9,50,9_50,1.83410619
20RITI20851,909,9,51,9_51,2.110590919
20RITI20852,927,9,52,9_52,2.091452279
20RITI20853,945,9,53,9_53,1.964695966
20RITI20854,963,9,54,9_54,1.973477003
20RITI20855,981,9,55,9_55,2.09167909
20RITI20856,999,9,56,9_56,2.079518392
20RITI20857,1017,9,57,9_57,2.015129059
20RITI20858,1035,9,58,9_58,2.249735211
20RITI20859,1053,9,59,9_59,2.35015388
20RITI20860,1071,9,60,9_60,1.840405199
20RITI20861,1089,9,61,9_61,1.606248482
20RITI20862,1107,9,62,9_62,2.159672815
20RITI20863,1125,9,63,9_63,2.032466179
20RITI20864,1143,9,64,9_64,2.176563822
20RITI20865,1161,9,65,9_65,1.768581048
20RITI20866,1179,9,66,9_66,2.137386873
20RITI20867,1197,9,67,9_67,2.146163565
20RITI20868,1215,9,68,9_68,2.211015676
20RITI20869,1233,9,69,9_69,1.945552899
20RITI20870,1251,9,70,9_70,1.933170757
20RITI20871,1269,9,71,9_71,1.951860091
20RITI20872,1287,9,72,9_72,2.14684109
20RITI20873,1305,9,73,9_73,2.129958237
20RITI20874,1323,9,74,9_74,1.878907464
20RITI20875,1341,9,75,9_75,2.191871934
20RITI20876,1359,9,76,9_76,2.27563191
20RITI20877,1377,9,77,9_77,2.127701117
20RITI20878,1395,9,78,9_78,2.179036651
20RITI20879,1413,9,79,9_79,1.939019274
20RITI20880,1431,9,80,9_80,2.371547697
20RITI20881,1449,9,81,9_81,2.216413218
20RITI20882,1467,9,82,9_82,2.18129072
20RITI20883,1485,9,83,9_83,2.051601917
20RITI20884,1503,9,84,9_84,2.116218757
20RITI20885,1521,9,85,9_85,1.795374269
20RITI20886,1539,9,86,9_86,1.984951117
20RITI20887,1557,9,87,9_87,1.899171499
20RITI20888,1575,9,88,9_88,2.021655494
20RITI20889,1593,9,89,9_89,1.905701687
20RITI20890,1611,9,90,9_90,2.029310453
20RITI20891,1629,9,91,9_91,2.029081024
20RITI20892,1647,9,92,9_92,2.154492589
20RITI20893,1665,9,93,9_93,2.09348189
20RITI20894,1683,9,94,9_94,2.075467536
20RITI20895,1701,9,95,9_95,1.971220574
20RITI20896,1719,9,96,9_96,2.061277936
20RITI20897,1737,9,97,9_97,2.07839349
20RITI20898,1755,9,98,9_98,2.066466403
20RITI20899,1773,9,99,9_99,2.417926672
20RITI20900,1791,9,100,9_100,2.380319738
20RITI20901,10,10,1,10_1,2.196378123
20RITI20902,28,10,2,10_2,2.148866347
20RITI20903,46,10,3,10_3,1.969197627
20RITI20904,64,10,4,10_4,2.221594257
20RITI20905,82,10,5,10_5,2.241409723
20RITI20906,100,10,6,10_6,2.220020358
20RITI20907,118,10,7,10_7,2.013549539
20RITI20908,136,10,8,10_8,2.019634787
20RITI20909,154,10,9,10_9,1.771062221
20RITI20910,172,10,10,10_10,1.744493384
20RITI20911,190,10,11,10_11,2.015352847
20RITI20912,208,10,12,10_12,2.072769867
20RITI20913,226,10,13,10_13,1.991717102
20RITI20914,244,10,14,10_14,1.786820673
20RITI20915,262,10,15,10_15,1.790877086
20RITI20916,280,10,16,10_16,1.881156219
20RITI20917,298,10,17,10_17,1.766112339
20RITI20918,316,10,18,10_18,1.745169439
20RITI20919,334,10,19,10_19,1.837930941
20RITI20920,352,10,20,10_20,1.815415902
20RITI20921,370,10,21,10_21,1.828252962
20RITI20922,388,10,22,10_22,1.984953015
20RITI20923,406,10,23,10_23,2.069160064
20RITI20924,424,10,24,10_24,1.752149398
20RITI20925,442,10,25,10_25,1.7735354
20RITI20926,460,10,26,10_26,1.863826086
20RITI20927,478,10,27,10_27,1.658712348
20RITI20928,496,10,28,10_28,1.909979548
20RITI20929,514,10,29,10_29,1.799651614
20RITI20930,532,10,30,10_30,1.99891294
20RITI20931,550,10,31,10_31,2.033138101
20RITI20932,568,10,32,10_32,1.905027409
20RITI20933,586,10,33,10_33,1.956808648
20RITI20934,604,10,34,10_34,1.887018634
20RITI20935,622,10,35,10_35,1.393027241
20RITI20936,640,10,36,10_36,1.696532386
20RITI20937,658,10,37,10_37,1.642946953
20RITI20938,676,10,38,10_38,1.890386349
20RITI20939,694,10,39,10_39,1.948482144
20RITI20940,712,10,40,10_40,2.062855936
20RITI20941,730,10,41,10_41,2.086498709
20RITI20942,748,10,42,10_42,1.886336165
20RITI20943,766,10,43,10_43,1.934745176
20RITI20944,784,10,44,10_44,1.943973652
20RITI20945,802,10,45,10_45,1.848963463
20RITI20946,820,10,46,10_46,1.976175176
20RITI20947,838,10,47,10_47,2.074117222
20RITI20948,856,10,48,10_48,1.93091869
20RITI20949,874,10,49,10_49,2.083799762
20RITI20950,892,10,50,10_50,1.862702469
20RITI20951,910,10,51,10_51,1.879584558
20RITI20952,928,10,52,10_52,1.969195801
20RITI20953,946,10,53,10_53,1.935874686
20RITI20954,964,10,54,10_54,2.112621924
20RITI20955,982,10,55,10_55,2.113968848
20RITI20956,1000,10,56,10_56,1.994865728
20RITI20957,1018,10,57,10_57,1.921232272
20RITI20958,1036,10,58,10_58,1.973705261
20RITI20959,1054,10,59,10_59,2.0844744
20RITI20960,1072,10,60,10_60,1.949606833
20RITI20961,1090,10,61,10_61,1.90210313
20RITI20962,1108,10,62,10_62,1.832299021
20RITI20963,1126,10,63,10_63,1.853693007
20RITI20964,1144,10,64,10_64,1.996215554
20RITI20965,1162,10,65,10_65,2.139865865
20RITI20966,1180,10,66,10_66,2.038543763
20RITI20967,1198,10,67,10_67,1.95613409
20RITI20968,1216,10,68,10_68,2.019177934
20RITI20969,1234,10,69,10_69,2.066006995
20RITI20970,1252,10,70,10_70,1.934744344
20RITI20971,1270,10,71,10_71,1.934970711
20RITI20972,1288,10,72,10_72,1.982252315
20RITI20973,1306,10,73,10_73,1.81293606
20RITI20974,1324,10,74,10_74,1.716123203
20RITI20975,1342,10,75,10_75,1.881160034
20RITI20976,1360,10,76,10_76,2.143465253
20RITI20977,1378,10,77,10_77,1.471609356
20RITI20978,1396,10,78,10_78,1.85999579
20RITI20979,1414,10,79,10_79,1.88341295
20RITI20980,1432,10,80,10_80,1.819244189
20RITI20981,1450,10,81,10_81,1.98833423
20RITI20982,1468,10,82,10_82,2.136260241
20RITI20983,1486,10,83,10_83,2.080648123
20RITI20984,1504,10,84,10_84,1.944652817
20RITI20985,1522,10,85,10_85,1.780968942
20RITI20986,1540,10,86,10_86,1.627410936
20RITI20987,1558,10,87,10_87,1.535320864
20RITI20988,1576,10,88,10_88,1.722876532
20RITI20989,1594,10,89,10_89,1.611430246
20RITI20990,1612,10,90,10_90,1.757552841
20RITI20991,1630,10,91,10_91,1.863826371
20RITI20992,1648,10,92,10_92,1.895119489
20RITI20993,1666,10,93,10_93,1.793577889
20RITI20994,1684,10,94,10_94,2.129280765
20RITI20995,1702,10,95,10_95,1.919885056
20RITI20996,1720,10,96,10_96,2.00522045
20RITI20997,1738,10,97,10_97,2.136484929
20RITI20998,1756,10,98,10_98,2.095283578
20RITI20999,1774,10,99,10_99,2.138510235
20RITI21000,1792,10,100,10_100,2.023458223
20RITI21001,11,11,1,11_1,2.215738033
20RITI21002,29,11,2,11_2,2.217314963
20RITI21003,47,11,3,11_3,2.290716322
20RITI21004,65,11,4,11_4,1.819242132
20RITI21005,83,11,5,11_5,2.08312739
20RITI21006,101,11,6,11_6,2.281713689
20RITI21007,119,11,7,11_7,2.401040369
20RITI21008,137,11,8,11_8,2.291835378
20RITI21009,155,11,9,11_9,1.776240708
20RITI21010,173,11,10,11_10,2.193446575
20RITI21011,191,11,11,11_11,1.9971184
20RITI21012,209,11,12,11_12,2.098210425
20RITI21013,227,11,13,11_13,2.131305858
20RITI21014,245,11,14,11_14,2.254015096
20RITI21015,263,11,15,11_15,2.07344101
20RITI21016,281,11,16,11_16,1.956811026
20RITI21017,299,11,17,11_17,1.941501766
20RITI21018,317,11,18,11_18,1.847160832
20RITI21019,335,11,19,11_19,2.112398122
20RITI21020,353,11,20,11_20,1.938120305
20RITI21021,371,11,21,11_21,1.933620044
20RITI21022,389,11,22,11_22,2.107215576
20RITI21023,407,11,23,11_23,1.988563894
20RITI21024,425,11,24,11_24,1.983607559
20RITI21025,443,11,25,11_25,1.777136007
20RITI21026,461,11,26,11_26,2.134230722
20RITI21027,479,11,27,11_27,1.998687672
20RITI21028,497,11,28,11_28,2.253112285
20RITI21029,515,11,29,11_29,2.145267094
20RITI21030,533,11,30,11_30,2.168232377
20RITI21031,551,11,31,11_31,2.105635656
20RITI21032,569,11,32,11_32,2.149995749
20RITI21033,587,11,33,11_33,2.149767412
20RITI21034,605,11,34,11_34,2.167103988
20RITI21035,623,11,35,11_35,2.203354374
20RITI21036,641,11,36,11_36,2.099560639
20RITI21037,659,11,37,11_37,1.982254457
20RITI21038,677,11,38,11_38,1.982927611
20RITI21039,695,11,39,11_39,2.043273734
20RITI21040,713,11,40,11_40,2.199075907
20RITI21041,731,11,41,11_41,2.157195371
20RITI21042,749,11,42,11_42,2.23600643
20RITI21043,767,11,43,11_43,1.837040992
20RITI21044,785,11,44,11_44,2.224296188
20RITI21045,803,11,45,11_45,1.900298961
20RITI21046,821,11,46,11_46,2.031337968
20RITI21047,839,11,47,11_47,2.068262646
20RITI21048,857,11,48,11_48,1.937895185
20RITI21049,875,11,49,11_49,2.231049041
20RITI21050,893,11,50,11_50,2.048001105
20RITI21051,911,11,51,11_51,2.053178865
20RITI21052,929,11,52,11_52,2.084020756
20RITI21053,947,11,53,11_53,2.185345722
20RITI21054,965,11,54,11_54,2.083123895
20RITI21055,983,11,55,11_55,2.287335381
20RITI21056,1001,11,56,11_56,2.093482976
20RITI21057,1019,11,57,11_57,2.03201212
20RITI21058,1037,11,58,11_58,1.908406084
20RITI21059,1055,11,59,11_59,2.242082236
20RITI21060,1073,11,60,11_60,2.229922378
20RITI21061,1091,11,61,11_61,2.345877852
20RITI21062,1109,11,62,11_62,2.17431441
20RITI21063,1127,11,63,11_63,1.928667542
20RITI21064,1145,11,64,11_64,2.13130701
20RITI21065,1163,11,65,11_65,1.873058811
20RITI21066,1181,11,66,11_66,2.176564599
20RITI21067,1199,11,67,11_67,2.093029064
20RITI21068,1217,11,68,11_68,2.093254131
20RITI21069,1235,11,69,11_69,2.149315457
20RITI21070,1253,11,70,11_70,2.036284302
20RITI21071,1271,11,71,11_71,2.280811261
20RITI21072,1289,11,72,11_72,2.279681236
20RITI21073,1307,11,73,11_73,1.996663341
20RITI21074,1325,11,74,11_74,2.218890517
20RITI21075,1343,11,75,11_75,2.14661798
20RITI21076,1361,11,76,11_76,2.211689362
20RITI21077,1379,11,77,11_77,2.081102401
20RITI21078,1397,11,78,11_78,2.041696088
20RITI21079,1415,11,79,11_79,2.075021157
20RITI21080,1433,11,80,11_80,2.171836623
20RITI21081,1451,11,81,11_81,2.000494186
20RITI21082,1469,11,82,11_82,2.17723627
20RITI21083,1487,11,83,11_83,2.358487819
20RITI21084,1505,11,84,11_84,1.896471155
20RITI21085,1523,11,85,11_85,1.697657774
20RITI21086,1541,11,86,11_86,1.475882089
20RITI21087,1559,11,87,11_87,2.057683966
20RITI21088,1577,11,88,11_88,1.865395526
20RITI21089,1595,11,89,11_89,2.050247108
20RITI21090,1613,11,90,11_90,2.012875354
20RITI21091,1631,11,91,11_91,2.181290877
20RITI21092,1649,11,92,11_92,1.96986314
20RITI21093,1667,11,93,11_93,2.124775304
20RITI21094,1685,11,94,11_94,2.198628023
20RITI21095,1703,11,95,11_95,2.122748967
20RITI21096,1721,11,96,11_96,2.232846687
20RITI21097,1739,11,97,11_97,2.082670158
20RITI21098,1757,11,98,11_98,2.115996894
20RITI21099,1775,11,99,11_99,2.124772743
20RITI21100,1793,11,100,11_100,2.159000452
20RITI21101,12,12,1,12_1,1.915835841
20RITI21102,30,12,2,12_2,2.151346365
20RITI21103,48,12,3,12_3,2.246809915
20RITI21104,66,12,4,12_4,2.339121252
20RITI21105,84,12,5,12_5,1.93857315
20RITI21106,102,12,6,12_6,2.006123455
20RITI21107,120,12,7,12_7,2.254019515
20RITI21108,138,12,8,12_8,1.88071396
20RITI21109,156,12,9,12_9,1.811133234
20RITI21110,174,12,10,12_10,1.849188126
20RITI21111,192,12,11,12_11,2.058135273
20RITI21112,210,12,12,12_12,1.83297737
20RITI21113,228,12,13,12_13,2.025260213
20RITI21114,246,12,14,12_14,1.985409343
20RITI21115,264,12,15,12_15,1.816995149
20RITI21116,282,12,16,12_16,1.941048907
20RITI21117,300,12,17,12_17,1.651503961
20RITI21118,318,12,18,12_18,1.99418743
20RITI21119,336,12,19,12_19,1.911331929
20RITI21120,354,12,20,12_20,1.783890219
20RITI21121,372,12,21,12_21,1.887466346
20RITI21122,390,12,22,12_22,1.856393838
20RITI21123,408,12,23,12_23,2.069609577
20RITI21124,426,12,24,12_24,1.938573446
20RITI21125,444,12,25,12_25,1.872376904
20RITI21126,462,12,26,12_26,1.909083881
20RITI21127,480,12,27,12_27,1.819918535
20RITI21128,498,12,28,12_28,1.975499855
20RITI21129,516,12,29,12_29,1.819916108
20RITI21130,534,12,30,12_30,1.809560098
20RITI21131,552,12,31,12_31,1.786146072
20RITI21132,570,12,32,12_32,1.893320548
20RITI21133,588,12,33,12_33,2.010625459
20RITI21134,606,12,34,12_34,1.726031735
20RITI21135,624,12,35,12_35,1.860445939
20RITI21136,642,12,36,12_36,1.995308475
20RITI21137,660,12,37,12_37,1.883859566
20RITI21138,678,12,38,12_38,2.063086851
20RITI21139,696,12,39,12_39,2.114421017
20RITI21140,714,12,40,12_40,1.88183673
20RITI21141,732,12,41,12_41,2.109018967
20RITI21142,750,12,42,12_42,1.777584263
20RITI21143,768,12,43,12_43,1.89760021
20RITI21144,786,12,44,12_44,1.838604205
20RITI21145,804,12,45,12_45,1.926867543
20RITI21146,822,12,46,12_46,2.072319156
20RITI21147,840,12,47,12_47,2.004540924
20RITI21148,858,12,48,12_48,2.02480128
20RITI21149,876,12,49,12_49,2.074343901
20RITI21150,894,12,50,12_50,2.085375961
20RITI21151,912,12,51,12_51,1.943303005
20RITI21152,930,12,52,12_52,1.621106591
20RITI21153,948,12,53,12_53,2.117798865
20RITI21154,966,12,54,12_54,2.035393368
20RITI21155,984,12,55,12_55,2.211463531
20RITI21156,1002,12,56,12_56,2.121165814
20RITI21157,1020,12,57,12_57,2.062184244
20RITI21158,1038,12,58,12_58,1.93947452
20RITI21159,1056,12,59,12_59,1.979550962
20RITI21160,1074,12,60,12_60,1.805740943
20RITI21161,1092,12,61,12_61,1.478809526
20RITI21162,1110,12,62,12_62,1.937447898
20RITI21163,1128,12,63,12_63,1.764978931
20RITI21164,1146,12,64,12_64,2.115773038
20RITI21165,1164,12,65,12_65,1.94690635
20RITI21166,1182,12,66,12_66,2.15990413
20RITI21167,1200,12,67,12_67,2.059479006
20RITI21168,1218,12,68,12_68,2.051379231
20RITI21169,1236,12,69,12_69,2.304227952
20RITI21170,1254,12,70,12_70,2.20222868
20RITI21171,1272,12,71,12_71,1.88250834
20RITI21172,1290,12,72,12_72,2.031113695
20RITI21173,1308,12,73,12_73,2.157873364
20RITI21174,1326,12,74,12_74,1.820365854
20RITI21175,1344,12,75,12_75,2.089205505
20RITI21176,1362,12,76,12_76,1.993961518
20RITI21177,1380,12,77,12_77,2.010625389
20RITI21178,1398,12,78,12_78,2.052274101
20RITI21179,1416,12,79,12_79,1.902321629
20RITI21180,1434,12,80,12_80,2.01332123
20RITI21181,1452,12,81,12_81,1.868777128
20RITI21182,1470,12,82,12_82,1.949606839
20RITI21183,1488,12,83,12_83,2.0747916
20RITI21184,1506,12,84,12_84,1.884089939
20RITI21185,1524,12,85,12_85,1.63573796
20RITI21186,1542,12,86,12_86,1.666815993
20RITI21187,1560,12,87,12_87,1.625602456
20RITI21188,1578,12,88,12_88,1.673564547
