plant_id,Row,Range,Row_Range,id,area(m^2)
20RITI20596,6,96,6_96,1716,1.916064553
20RITI20597,6,97,6_97,1734,1.846483596
20RITI20598,6,98,6_98,1752,1.628983972
20RITI20599,6,99,6_99,1770,1.36646371
20RITI20600,6,100,6_100,1788,1.780520297
20RITI20601,7,1,7_1,7,1.927315658
20RITI20602,7,2,7_2,25,1.757091184
20RITI20603,7,3,7_3,43,1.989232687
20RITI20604,7,4,7_4,61,2.132653381
20RITI20605,7,5,7_5,79,1.937452068
20RITI20606,7,6,7_6,97,1.951857406
20RITI20607,7,7,7_7,115,2.250635536
20RITI20608,7,8,7_8,133,2.278104516
20RITI20609,7,9,7_9,151,2.252218291
20RITI20610,7,10,7_10,169,2.30174687
20RITI20611,7,11,7_11,187,2.12927741
20RITI20612,7,12,7_12,205,1.990583874
20RITI20613,7,13,7_13,223,1.944202436
20RITI20614,7,14,7_14,241,2.055885492
20RITI20615,7,15,7_15,259,2.083798248
20RITI20616,7,16,7_16,277,1.619535539
20RITI20617,7,17,7_17,295,1.947351461
20RITI20618,7,18,7_18,313,1.976625722
20RITI20619,7,19,7_19,331,1.969643939
20RITI20620,7,20,7_20,349,1.930917357
20RITI20621,7,21,7_21,367,1.976398908
20RITI20622,7,22,7_22,385,1.752372793
20RITI20623,7,23,7_23,403,1.884987822
20RITI20624,7,24,7_24,421,1.948703823
20RITI20625,7,25,7_25,439,1.846710758
20RITI20626,7,26,7_26,457,2.226551189
20RITI20627,7,27,7_27,475,2.07321794
20RITI20628,7,28,7_28,493,1.44593475
20RITI20629,7,29,7_29,511,1.839956203
20RITI20630,7,30,7_30,529,2.043945651
20RITI20631,7,31,7_31,547,2.065336909
20RITI20632,7,32,7_32,565,2.477146688
20RITI20633,7,33,7_33,583,2.114196947
20RITI20634,7,34,7_34,601,1.809116302
20RITI20635,7,35,7_35,619,1.660286978
20RITI20636,7,36,7_36,637,1.880038119
20RITI20637,7,37,7_37,655,2.365919637
20RITI20638,7,38,7_38,673,1.916747628
20RITI20639,7,39,7_39,691,2.061956872
20RITI20640,7,40,7_40,709,1.869902422
20RITI20641,7,41,7_41,727,2.099335236
20RITI20642,7,42,7_42,745,2.266849314
20RITI20643,7,43,7_43,763,1.871696137
20RITI20644,7,44,7_44,781,1.974826023
20RITI20645,7,45,7_45,799,2.079970539
20RITI20646,7,46,7_46,817,1.972571443
20RITI20647,7,47,7_47,835,2.070515437
20RITI20648,7,48,7_48,853,1.916287854
20RITI20649,7,49,7_49,871,2.11892907
20RITI20650,7,50,7_50,889,2.053631224
20RITI20651,7,51,7_51,907,2.03223297
20RITI20652,7,52,7_52,925,2.146615813
20RITI20653,7,53,7_53,943,1.800778246
20RITI20654,7,54,7_54,961,1.846712455
20RITI20655,7,55,7_55,979,1.872152974
20RITI20656,7,56,7_56,997,1.984059992
20RITI20657,7,57,7_57,1015,1.748757988
20RITI20658,7,58,7_58,1033,2.071418379
20RITI20659,7,59,7_59,1051,2.112167852
20RITI20660,7,60,7_60,1069,1.957946772
20RITI20661,7,61,7_61,1087,1.709369315
20RITI20662,7,62,7_62,1105,2.146392991
20RITI20663,7,63,7_63,1123,2.085149598
20RITI20664,7,64,7_64,1141,2.326058275
20RITI20665,7,65,7_65,1159,2.149316986
20RITI20666,7,66,7_66,1177,2.476688162
20RITI20667,7,67,7_67,1195,2.018501953
20RITI20668,7,68,7_68,1213,2.12184516
20RITI20669,7,69,7_69,1231,2.199526646
20RITI20670,7,70,7_70,1249,1.916285617
20RITI20671,7,71,7_71,1267,1.960407394
20RITI20672,7,72,7_72,1285,2.20447815
20RITI20673,7,73,7_73,1303,1.848963586
20RITI20674,7,74,7_74,1321,1.84919189
20RITI20675,7,75,7_75,1339,2.190969099
20RITI20676,7,76,7_76,1357,2.161925941
20RITI20677,7,77,7_77,1375,2.088976066
20RITI20678,7,78,7_78,1393,2.022326963
20RITI20679,7,79,7_79,1411,1.661634713
20RITI20680,7,80,7_80,1429,2.159671333
20RITI20681,7,81,7_81,1447,2.175886635
20RITI20682,7,82,7_82,1465,1.970091885
20RITI20683,7,83,7_83,1483,1.726026632
20RITI20684,7,84,7_84,1501,2.138510107
20RITI20685,7,85,7_85,1519,2.061509959
20RITI20686,7,86,7_86,1537,1.422292264
20RITI20687,7,87,7_87,1555,2.222717542
20RITI20688,7,88,7_88,1573,2.316825597
20RITI20689,7,89,7_89,1591,1.794470405
20RITI20690,7,90,7_90,1609,2.082894681
20RITI20691,7,91,7_91,1627,2.217084227
20RITI20692,7,92,7_92,1645,2.266175025
20RITI20693,7,93,7_93,1663,1.916283672
20RITI20694,7,94,7_94,1681,2.402610558
20RITI20695,7,95,7_95,1699,2.365468879
20RITI20696,7,96,7_96,1717,2.15404997
20RITI20697,7,97,7_97,1735,2.017829393
20RITI20698,7,98,7_98,1753,2.227671296
20RITI20699,7,99,7_99,1771,1.932720043
20RITI20700,7,100,7_100,1789,2.254016484
20RITI20701,8,1,8_1,8,2.164630624
20RITI20702,8,2,8_2,26,1.637539661
20RITI20703,8,3,8_3,44,1.528347173
20RITI20704,8,4,8_4,62,1.707115044
20RITI20705,8,5,8_5,80,1.551762897
20RITI20706,8,6,8_6,98,1.93226514
20RITI20707,8,7,8_7,116,1.942630549
20RITI20708,8,8,8_8,134,1.796055
20RITI20709,8,9,8_9,152,1.874864195
20RITI20710,8,10,8_10,170,2.011974378
20RITI20711,8,11,8_11,188,1.853014202
20RITI20712,8,12,8_12,206,1.774666253
20RITI20713,8,13,8_13,224,1.730077191
20RITI20714,8,14,8_14,242,1.732331515
20RITI20715,8,15,8_15,260,1.845136505
20RITI20716,8,16,8_16,278,1.736614987
20RITI20717,8,17,8_17,296,1.73751072
20RITI20718,8,18,8_18,314,1.494797721
20RITI20719,8,19,8_19,332,1.599047621
20RITI20720,8,20,8_20,350,1.844916226
20RITI20721,8,21,8_21,368,1.554468819
20RITI20722,8,22,8_22,386,1.599041672
20RITI20723,8,23,8_23,404,1.83275527
20RITI20724,8,24,8_24,422,1.415090248
20RITI20725,8,25,8_25,440,1.49772189
20RITI20726,8,26,8_26,458,2.028410795
20RITI20727,8,27,8_27,476,1.792906228
20RITI20728,8,28,8_28,494,1.886568046
20RITI20729,8,29,8_29,512,1.616152672
20RITI20730,8,30,8_30,530,1.721074946
20RITI20731,8,31,8_31,548,1.622231854
20RITI20732,8,32,8_32,566,2.108337382
20RITI20733,8,33,8_33,584,2.158775362
20RITI20734,8,34,8_34,602,1.836124325
20RITI20735,8,35,8_35,620,1.823519386
20RITI20736,8,36,8_36,638,1.746969588
20RITI20737,8,37,8_37,656,1.542080453
20RITI20738,8,38,8_38,674,1.675369485
20RITI20739,8,39,8_39,692,1.626966333
20RITI20740,8,40,8_40,710,1.993739476
20RITI20741,8,41,8_41,728,1.606243784
20RITI20742,8,42,8_42,746,2.024807846
20RITI20743,8,43,8_43,764,1.823293953
20RITI20744,8,44,8_44,782,1.454489345
20RITI20745,8,45,8_45,800,1.334255404
20RITI20746,8,46,8_46,818,1.571351205
20RITI20747,8,47,8_47,836,1.717249169
20RITI20748,8,48,8_48,854,1.771501048
20RITI20749,8,49,8_49,872,1.497499086
20RITI20750,8,50,8_50,890,1.754845651
20RITI20751,8,51,8_51,908,1.741116109
20RITI20752,8,52,8_52,926,1.790647255
20RITI20753,8,53,8_53,944,1.794700729
20RITI20754,8,54,8_54,962,1.64204116
20RITI20755,8,55,8_55,980,1.936772635
20RITI20756,8,56,8_56,998,1.76836547
20RITI20757,8,57,8_57,1016,1.583731829
20RITI20758,8,58,8_58,1034,1.430398705
20RITI20759,8,59,8_59,1052,1.863372123
20RITI20760,8,60,8_60,1070,1.75754646
20RITI20761,8,61,8_61,1088,1.443688908
20RITI20762,8,62,8_62,1106,1.792447195
20RITI20763,8,63,8_63,1124,1.726257491
20RITI20764,8,64,8_64,1142,1.949157496
20RITI20765,8,65,8_65,1160,1.438279637
20RITI20766,8,66,8_66,1178,1.5468064
20RITI20767,8,67,8_67,1196,1.743813153
20RITI20768,8,68,8_68,1214,1.8978184
20RITI20769,8,69,8_69,1232,1.83928123
20RITI20770,8,70,8_70,1250,1.744717614
20RITI20771,8,71,8_71,1268,1.89061699
20RITI20772,8,72,8_72,1286,2.143685995
20RITI20773,8,73,8_73,1304,1.699012756
20RITI20774,8,74,8_74,1322,1.842211679
20RITI20775,8,75,8_75,1340,1.72063244
20RITI20776,8,76,8_76,1358,1.683700856
20RITI20777,8,77,8_77,1376,1.81024073
20RITI20778,8,78,8_78,1394,1.825776538
20RITI20779,8,79,8_79,1412,1.739087048
20RITI20780,8,80,8_80,1430,2.025032204
20RITI20781,8,81,8_81,1448,1.442563454
20RITI20782,8,82,8_82,1466,1.536001734
20RITI20783,8,83,8_83,1484,1.444593032
20RITI20784,8,84,8_84,1502,1.830277505
20RITI20785,8,85,8_85,1520,1.424102068
20RITI20786,8,86,8_86,1538,1.901869445
20RITI20787,8,87,8_87,1556,1.864274204
20RITI20788,8,88,8_88,1574,2.02007814
20RITI20789,8,89,8_89,1592,1.646994891
20RITI20790,8,90,8_90,1610,1.85324066
20RITI20791,8,91,8_91,1628,1.398880854
20RITI20792,8,92,8_92,1646,1.964691924
20RITI20793,8,93,8_93,1664,1.587560102
20RITI20794,8,94,8_94,1682,1.962210085
20RITI20795,8,95,8_95,1700,1.42859913
20RITI20796,8,96,8_96,1718,2.070746325
20RITI20797,8,97,8_97,1736,1.721298239
20RITI20798,8,98,8_98,1754,1.825554247
20RITI20799,8,99,8_99,1772,2.00972545
20RITI20800,8,100,8_100,1790,2.303771261
20RITI20801,9,1,9_1,9,1.839730142
20RITI20802,9,2,9_2,27,1.945554998
20RITI20803,9,3,9_3,45,2.095513531
20RITI20804,9,4,9_4,63,1.984957362
20RITI20805,9,5,9_5,81,2.037194008
20RITI20806,9,6,9_6,99,2.221819926
20RITI20807,9,7,9_7,117,2.065792031
20RITI20808,9,8,9_8,135,2.152924094
20RITI20809,9,9,9_9,153,2.16936313
20RITI20810,9,10,9_10,171,2.225195397
20RITI20811,9,11,9_11,189,2.154275255
20RITI20812,9,12,9_12,207,1.956365794
20RITI20813,9,13,9_13,225,1.961088134
20RITI20814,9,14,9_14,243,1.759803898
20RITI20815,9,15,9_15,261,1.946453143
20RITI20816,9,16,9_16,279,2.16643426
20RITI20817,9,17,9_17,297,1.903230549
20RITI20818,9,18,9_18,315,2.128379541
20RITI20819,9,19,9_19,333,1.760035866
20RITI20820,9,20,9_20,351,1.856398291
20RITI20821,9,21,9_21,369,1.934067213
20RITI20822,9,22,9_22,387,1.960186191
20RITI20823,9,23,9_23,405,2.097758809
20RITI20824,9,24,9_24,423,2.110374592
20RITI20825,9,25,9_25,441,1.852572029
20RITI20826,9,26,9_26,459,1.932497569
20RITI20827,9,27,9_27,477,1.745392984
20RITI20828,9,28,9_28,495,2.143688658
20RITI20829,9,29,9_29,513,2.190294726
20RITI20830,9,30,9_30,531,2.115094508
20RITI20831,9,31,9_31,549,2.080864323
20RITI20832,9,32,9_32,567,2.161479722
20RITI20833,9,33,9_33,585,2.340699742
20RITI20834,9,34,9_34,603,2.112842211
20RITI20835,9,35,9_35,621,2.109020376
20RITI20836,9,36,9_36,639,2.17363619
20RITI20837,9,37,9_37,657,1.965815248
20RITI20838,9,38,9_38,675,2.142564362
20RITI20839,9,39,9_39,693,1.845132608
20RITI20840,9,40,9_40,711,1.898047188
20RITI20841,9,41,9_41,729,1.673577073
20RITI20842,9,42,9_42,747,1.860003309
20RITI20843,9,43,9_43,765,1.947133952
20RITI20844,9,44,9_44,783,2.143691426
20RITI20845,9,45,9_45,801,1.382445729
20RITI20846,9,46,9_46,819,1.946227746
20RITI20847,9,47,9_47,837,2.144591191
20RITI20848,9,48,9_48,855,1.829598518
20RITI20849,9,49,9_49,873,2.113748786
20RITI20850,9,50,9_50,891,1.979106708
20RITI20851,9,51,9_51,909,2.102261608
20RITI20852,9,52,9_52,927,1.916271852
20RITI20853,9,53,9_53,945,2.005899326
20RITI20854,9,54,9_54,963,2.119144985
20RITI20855,9,55,9_55,981,2.204929535
20RITI20856,9,56,9_56,999,2.285534181
20RITI20857,9,57,9_57,1017,1.907958477
20RITI20858,9,58,9_58,1035,2.1864701
20RITI20859,9,59,9_59,1053,2.136479593
20RITI20860,9,60,9_60,1071,1.676493868
20RITI20861,9,61,9_61,1089,1.325253879
20RITI20862,9,62,9_62,1107,2.048229486
20RITI20863,9,63,9_63,1125,2.22609879
20RITI20864,9,64,9_64,1143,2.117802637
20RITI20865,9,65,9_65,1161,1.881379839
20RITI20866,9,66,9_66,1179,2.084921507
20RITI20867,9,67,9_67,1197,2.344748312
20RITI20868,9,68,9_68,1215,2.362983859
20RITI20869,9,69,9_69,1233,1.981348991
20RITI20870,9,70,9_70,1251,1.922814309
20RITI20871,9,71,9_71,1269,1.822848078
20RITI20872,9,72,9_72,1287,2.288910683
20RITI20873,9,73,9_73,1305,2.085372054
20RITI20874,9,74,9_74,1323,1.508301823
20RITI20875,9,75,9_75,1341,1.923032154
20RITI20876,9,76,9_76,1359,2.078174061
20RITI20877,9,77,9_77,1377,2.079077225
20RITI20878,9,78,9_78,1395,2.235997406
20RITI20879,9,79,9_79,1413,2.076593381
20RITI20880,9,80,9_80,1431,2.551447658
20RITI20881,9,81,9_81,1449,2.244781143
20RITI20882,9,82,9_82,1467,2.315259472
20RITI20883,9,83,9_83,1485,2.423777515
20RITI20884,9,84,9_84,1503,2.289135748
20RITI20885,9,85,9_85,1521,2.024128866
20RITI20886,9,86,9_86,1539,1.879131378
20RITI20887,9,87,9_87,1557,1.837250612
20RITI20888,9,88,9_88,1575,1.972350629
20RITI20889,9,89,9_89,1593,2.020978519
20RITI20890,9,90,9_90,1611,2.106984084
20RITI20891,9,91,9_91,1629,1.974598099
20RITI20892,9,92,9_92,1647,2.351736717
20RITI20893,9,93,9_93,1665,2.424455901
20RITI20894,9,94,9_94,1683,2.596023892
20RITI20895,9,95,9_95,1701,2.25716939
20RITI20896,9,96,9_96,1719,2.195023201
20RITI20897,9,97,9_97,1737,2.370877646
20RITI20898,9,98,9_98,1755,2.10000802
20RITI20899,9,99,9_99,1773,2.139190788
20RITI20900,9,100,9_100,1791,2.448991908
20RITI20901,10,1,10_1,10,1.78434675
20RITI20902,10,2,10_2,28,1.887475341
20RITI20903,10,3,10_3,46,1.903901175
20RITI20904,10,4,10_4,64,1.847159961
20RITI20905,10,5,10_5,82,1.866974094
20RITI20906,10,6,10_6,100,1.822621698
20RITI20907,10,7,10_7,118,1.628539901
20RITI20908,10,8,10_8,136,1.875530382
20RITI20909,10,9,10_9,154,1.737510445
20RITI20910,10,10,10_10,172,1.810689214
20RITI20911,10,11,10_11,190,1.730534235
20RITI20912,10,12,10_12,208,2.010852816
20RITI20913,10,13,10_13,226,1.746745169
20RITI20914,10,14,10_14,244,1.794244851
20RITI20915,10,15,10_15,262,1.769259566
20RITI20916,10,16,10_16,280,1.681679111
20RITI20917,10,17,10_17,298,1.439857946
20RITI20918,10,18,10_18,316,1.518442016
20RITI20919,10,19,10_19,334,1.50672835
20RITI20920,10,20,10_20,352,1.299139462
20RITI20921,10,21,10_21,370,1.280453885
20RITI20922,10,22,10_22,388,1.85661228
20RITI20923,10,23,10_23,406,1.607145176
20RITI20924,10,24,10_24,424,1.750120289
20RITI20925,10,25,10_25,442,1.18858686
20RITI20926,10,26,10_26,460,1.848735279
20RITI20927,10,27,10_27,478,1.352281654
20RITI20928,10,28,10_28,496,1.965593137
20RITI20929,10,29,10_29,514,1.558742189
20RITI20930,10,30,10_30,532,1.650819082
20RITI20931,10,31,10_31,550,1.89940417
20RITI20932,10,32,10_32,568,1.962215264
20RITI20933,10,33,10_33,586,2.292963233
20RITI20934,10,34,10_34,604,1.477016916
20RITI20935,10,35,10_35,622,1.537798793
20RITI20936,10,36,10_36,640,1.677846762
20RITI20937,10,37,10_37,658,1.280449537
20RITI20938,10,38,10_38,676,1.672209812
20RITI20939,10,39,10_39,694,1.635965458
20RITI20940,10,40,10_40,712,1.798301632
20RITI20941,10,41,10_41,730,1.621790226
20RITI20942,10,42,10_42,748,1.750576062
20RITI20943,10,43,10_43,766,1.496829261
20RITI20944,10,44,10_44,784,1.879801447
20RITI20945,10,45,10_45,802,1.659379931
20RITI20946,10,46,10_46,820,1.612330854
20RITI20947,10,47,10_47,838,1.76970921
20RITI20948,10,48,10_48,856,1.884768657
20RITI20949,10,49,10_49,874,1.445713484
20RITI20950,10,50,10_50,892,1.892640031
20RITI20951,10,51,10_51,910,1.582377598
20RITI20952,10,52,10_52,928,2.004993038
20RITI20953,10,53,10_53,946,1.840631827
20RITI20954,10,54,10_54,964,1.828470302
20RITI20955,10,55,10_55,982,1.532845604
20RITI20956,10,56,10_56,1000,1.862922042
20RITI20957,10,57,10_57,1018,1.550188483
20RITI20958,10,58,10_58,1036,1.804831126
20RITI20959,10,59,10_59,1054,1.881388077
20RITI20960,10,60,10_60,1072,1.702381769
20RITI20961,10,61,10_61,1090,1.588684646
20RITI20962,10,62,10_62,1108,1.62898558
20RITI20963,10,63,10_63,1126,1.71184249
20RITI20964,10,64,10_64,1144,1.737959876
20RITI20965,10,65,10_65,1162,1.747422933
20RITI20966,10,66,10_66,1180,1.80303074
20RITI20967,10,67,10_67,1198,1.891292798
20RITI20968,10,68,10_68,1216,2.048899605
20RITI20969,10,69,10_69,1234,1.634838098
20RITI20970,10,70,10_70,1252,1.850537768
20RITI20971,10,71,10_71,1270,1.68257577
20RITI20972,10,72,10_72,1288,1.757096707
20RITI20973,10,73,10_73,1306,1.295990973
20RITI20974,10,74,10_74,1324,1.823517855
20RITI20975,10,75,10_75,1342,1.777585118
20RITI20976,10,76,10_76,1360,1.854594136
20RITI20977,10,77,10_77,1378,1.79784807
20RITI20978,10,78,10_78,1396,1.640241452
20RITI20979,10,79,10_79,1414,1.779393834
20RITI20980,10,80,10_80,1432,1.791557498
20RITI20981,10,81,10_81,1450,1.735486797
20RITI20982,10,82,10_82,1468,2.093924155
20RITI20983,10,83,10_83,1486,2.016700277
20RITI20984,10,84,10_84,1504,1.964914408
20RITI20985,10,85,10_85,1522,1.474301243
20RITI20986,10,86,10_86,1540,1.703509398
20RITI20987,10,87,10_87,1558,1.714542373
20RITI20988,10,88,10_88,1576,1.736384874
20RITI20989,10,89,10_89,1594,1.637095327
20RITI20990,10,90,10_90,1612,1.730306947
20RITI20991,10,91,10_91,1630,1.804607356
20RITI20992,10,92,10_92,1648,1.73502921
20RITI20993,10,93,10_93,1666,1.606693009
20RITI20994,10,94,10_94,1684,2.30017228
20RITI20995,10,95,10_95,1702,1.780740371
20RITI20996,10,96,10_96,1720,1.859317492
20RITI20997,10,97,10_97,1738,1.965820679
20RITI20998,10,98,10_98,1756,2.268872506
20RITI20999,10,99,10_99,1774,1.513268013
20RITI21000,10,100,10_100,1792,2.116213789
20RITI21001,11,1,11_1,11,2.02120642
20RITI21002,11,2,11_2,29,2.286441732
20RITI21003,11,3,11_3,47,2.222272632
20RITI21004,11,4,11_4,65,1.983382049
20RITI21005,11,5,11_5,83,1.948034715
20RITI21006,11,6,11_6,101,2.03314156
20RITI21007,11,7,11_7,119,2.122072797
20RITI21008,11,8,11_8,137,2.177685302
20RITI21009,11,9,11_9,155,1.869005321
20RITI21010,11,10,11_10,173,2.26459555
20RITI21011,11,11,11_11,191,1.93069255
20RITI21012,11,12,11_12,209,2.004992852
20RITI21013,11,13,11_13,227,1.890618361
20RITI21014,11,14,11_14,245,2.278783848
20RITI21015,11,15,11_15,263,1.758905522
20RITI21016,11,16,11_16,281,1.734587414
20RITI21017,11,17,11_17,299,1.603543988
20RITI21018,11,18,11_18,317,1.920109141
20RITI21019,11,19,11_19,335,2.017150244
20RITI21020,11,20,11_20,353,1.776461607
20RITI21021,11,21,11_21,371,1.759799226
20RITI21022,11,22,11_22,389,2.107211194
20RITI21023,11,23,11_23,407,1.777147846
20RITI21024,11,24,11_24,425,2.066013094
20RITI21025,11,25,11_25,443,1.693389288
20RITI21026,11,26,11_26,461,1.929121782
20RITI21027,11,27,11_27,479,1.789521498
20RITI21028,11,28,11_28,497,2.275630798
20RITI21029,11,29,11_29,515,2.037639389
20RITI21030,11,30,11_30,533,2.053629091
20RITI21031,11,31,11_31,551,2.047096906
20RITI21032,11,32,11_32,569,2.253564821
20RITI21033,11,33,11_33,587,2.295217738
20RITI21034,11,34,11_34,605,2.051372148
20RITI21035,11,35,11_35,623,1.965598221
20RITI21036,11,36,11_36,641,1.917637779
20RITI21037,11,37,11_37,659,1.857070448
20RITI21038,11,38,11_38,677,2.084473965
20RITI21039,11,39,11_39,695,2.130400124
20RITI21040,11,40,11_40,713,2.387528229
20RITI21041,11,41,11_41,731,2.024132937
20RITI21042,11,42,11_42,749,2.179264967
20RITI21043,11,43,11_43,767,1.842886088
20RITI21044,11,44,11_44,785,2.197959003
20RITI21045,11,45,11_45,803,1.615253359
20RITI21046,11,46,11_46,821,1.776230023
20RITI21047,11,47,11_47,839,2.254015608
20RITI21048,11,48,11_48,857,2.198178136
20RITI21049,11,49,11_49,875,1.951409819
20RITI21050,11,50,11_50,893,2.015802307
20RITI21051,11,51,11_51,911,2.218664429
20RITI21052,11,52,11_52,929,2.303777541
20RITI21053,11,53,11_53,947,2.238259456
20RITI21054,11,54,11_54,965,1.86202566
20RITI21055,11,55,11_55,983,1.936775367
20RITI21056,11,56,11_56,1001,2.086951384
20RITI21057,11,57,11_57,1019,2.059029755
20RITI21058,11,58,11_58,1037,1.957936665
20RITI21059,11,59,11_59,1055,2.285766347
20RITI21060,11,60,11_60,1073,2.046871741
20RITI21061,11,61,11_61,1091,2.275856754
20RITI21062,11,62,11_62,1109,2.084473499
20RITI21063,11,63,11_63,1127,1.997562217
20RITI21064,11,64,11_64,1145,2.118472173
20RITI21065,11,65,11_65,1163,2.000267678
20RITI21066,11,66,11_66,1181,2.108789662
20RITI21067,11,67,11_67,1199,2.098432414
20RITI21068,11,68,11_68,1217,2.166200436
20RITI21069,11,69,11_69,1235,2.09100442
20RITI21070,11,70,11_70,1253,2.097532381
20RITI21071,11,71,11_71,1271,2.181744565
20RITI21072,11,72,11_72,1289,2.348128925
20RITI21073,11,73,11_73,1307,2.01759936
20RITI21074,11,74,11_74,1325,2.402162519
20RITI21075,11,75,11_75,1343,2.012421443
20RITI21076,11,76,11_76,1361,2.256267948
20RITI21077,11,77,11_77,1379,2.301753377
20RITI21078,11,78,11_78,1397,1.786369752
20RITI21079,11,79,11_79,1415,2.152023899
20RITI21080,11,80,11_80,1433,2.190073149
20RITI21081,11,81,11_81,1451,2.122300999
20RITI21082,11,82,11_82,1469,2.531182035
20RITI21083,11,83,11_83,1487,2.35533648
20RITI21084,11,84,11_84,1505,1.669288046
20RITI21085,11,85,11_85,1523,1.879359316
20RITI21086,11,86,11_86,1541,1.707789752
20RITI21087,11,87,11_87,1559,2.216414097
20RITI21088,11,88,11_88,1577,2.303319864
20RITI21089,11,89,11_89,1595,2.000944516
20RITI21090,11,90,11_90,1613,2.220919109
20RITI21091,11,91,11_91,1631,2.202004743
20RITI21092,11,92,11_92,1649,1.787718758
20RITI21093,11,93,11_93,1667,2.361636758
20RITI21094,11,94,11_94,1685,2.408691675
20RITI21095,11,95,11_95,1703,2.123875072
20RITI21096,11,96,11_96,1721,2.289586011
20RITI21097,11,97,11_97,1739,2.153143248
20RITI21098,11,98,11_98,1757,2.12859849
20RITI21099,11,99,11_99,1775,2.155854549
20RITI21100,11,100,11_100,1793,1.802129531
20RITI21101,12,1,12_1,12,1.771514247
20RITI21102,12,2,12_2,30,2.206057277
20RITI21103,12,3,12_3,48,2.014680635
20RITI21104,12,4,12_4,66,2.111720682
20RITI21105,12,5,12_5,84,1.529246637
20RITI21106,12,6,12_6,102,1.619082604
20RITI21107,12,7,12_7,120,1.803937467
20RITI21108,12,8,12_8,138,1.693161086
20RITI21109,12,9,12_9,156,1.591833905
20RITI21110,12,10,12_10,174,1.917858744
20RITI21111,12,11,12_11,192,1.941500101
20RITI21112,12,12,12_12,210,1.721074092
20RITI21113,12,13,12_13,228,1.902777241
20RITI21114,12,14,12_14,246,1.744274919
20RITI21115,12,15,12_15,264,1.614804587
20RITI21116,12,16,12_16,282,1.538705493
20RITI21117,12,17,12_17,300,1.496823955
20RITI21118,12,18,12_18,318,1.578327732
20RITI21119,12,19,12_19,336,1.723776318
20RITI21120,12,20,12_20,354,1.4463877
20RITI21121,12,21,12_21,372,1.694506464
20RITI21122,12,22,12_22,390,1.663212411
20RITI21123,12,23,12_23,408,1.512811523
20RITI21124,12,24,12_24,426,1.763184721
20RITI21125,12,25,12_25,444,1.626058662
20RITI21126,12,26,12_26,462,1.599040577
20RITI21127,12,27,12_27,480,1.966494313
20RITI21128,12,28,12_28,498,1.712975156
20RITI21129,12,29,12_29,516,1.33763641
20RITI21130,12,30,12_30,534,1.662528701
20RITI21131,12,31,12_31,552,1.67515476
20RITI21132,12,32,12_32,570,1.838832853
20RITI21133,12,33,12_33,588,1.984050421
20RITI21134,12,34,12_34,606,1.579007112
20RITI21135,12,35,12_35,624,1.521812111
20RITI21136,12,36,12_36,642,1.805283449
20RITI21137,12,37,12_37,660,1.446391372
20RITI21138,12,38,12_38,678,2.00769075
20RITI21139,12,39,12_39,696,1.817444417
20RITI21140,12,40,12_40,714,1.762741608
20RITI21141,12,41,12_41,732,1.823746099
20RITI21142,12,42,12_42,750,1.725127038
20RITI21143,12,43,12_43,768,1.440311648
20RITI21144,12,44,12_44,786,1.684383739
20RITI21145,12,45,12_45,804,1.427697107
20RITI21146,12,46,12_46,822,1.441435971
20RITI21147,12,47,12_47,840,1.576073757
20RITI21148,12,48,12_48,858,1.848514052
20RITI21149,12,49,12_49,876,1.488267679
20RITI21150,12,50,12_50,894,1.454261195
20RITI21151,12,51,12_51,912,1.706439855
20RITI21152,12,52,12_52,930,1.381094449
20RITI21153,12,53,12_53,948,1.620429259
20RITI21154,12,54,12_54,966,1.627176847
20RITI21155,12,55,12_55,984,1.445938879
20RITI21156,12,56,12_56,1002,1.855042036
20RITI21157,12,57,12_57,1020,1.5191145
20RITI21158,12,58,12_58,1038,1.696083535
20RITI21159,12,59,12_59,1056,1.768131334
20RITI21160,12,60,12_60,1074,1.663880158
20RITI21161,12,61,12_61,1092,1.258164968
20RITI21162,12,62,12_62,1110,1.859096619
20RITI21163,12,63,12_63,1128,1.597919919
20RITI21164,12,64,12_64,1146,1.809339278
20RITI21165,12,65,12_65,1164,1.543206628
20RITI21166,12,66,12_66,1182,1.871023648
20RITI21167,12,67,12_67,1200,1.726480348
20RITI21168,12,68,12_68,1218,2.204930474
20RITI21169,12,69,12_69,1236,2.345654565
20RITI21170,12,70,12_70,1254,1.921684141
20RITI21171,12,71,12_71,1272,1.744265886
20RITI21172,12,72,12_72,1290,1.913582944
20RITI21173,12,73,12_73,1308,2.401035022
20RITI21174,12,74,12_74,1326,1.616378514
20RITI21175,12,75,12_75,1344,1.767012466
20RITI21176,12,76,12_76,1362,1.554912417
20RITI21177,12,77,12_77,1380,2.145489651
20RITI21178,12,78,12_78,1398,1.54410462
20RITI21179,12,79,12_79,1416,1.655323234
20RITI21180,12,80,12_80,1434,1.909300574
20RITI21181,12,81,12_81,1452,2.107212726
20RITI21182,12,82,12_82,1470,1.956138168
20RITI21183,12,83,12_83,1488,1.985183799
20RITI21184,12,84,12_84,1506,1.722200541
20RITI21185,12,85,12_85,1524,1.583950929
20RITI21186,12,86,12_86,1542,1.554465703
20RITI21187,12,87,12_87,1560,1.458093052
20RITI21188,12,88,12_88,1578,1.478583248
20RITI21189,12,89,12_89,1596,1.573376831
20RITI21190,12,90,12_90,1614,1.609625216
20RITI21191,12,91,12_91,1632,1.574500264
