plant_id,Row,Range,Row_Range,id,area
20RITI20241,3,41,3_41,723,1.798744541
20RITI20242,3,42,3_42,741,1.866530741
20RITI20243,3,43,3_43,759,1.846025521
20RITI20244,3,44,3_44,777,1.96852284
20RITI20245,3,45,3_45,795,1.928904351
20RITI20246,3,46,3_46,813,2.082227475
20RITI20247,3,47,3_47,831,1.662984317
20RITI20248,3,48,3_48,849,2.125688399
20RITI20249,3,49,3_49,867,2.152704828
20RITI20250,3,50,3_50,885,1.841067641
20RITI20251,3,51,3_51,903,2.430104546
20RITI20252,3,52,3_52,921,2.552574242
20RITI20253,3,53,3_53,939,2.383475573
20RITI20254,3,54,3_54,957,2.16620541
20RITI20255,3,55,3_55,975,2.309187382
20RITI20256,3,56,3_56,993,2.321780742
20RITI20257,3,57,3_57,1011,2.038993209
20RITI20258,3,58,3_58,1029,2.218889904
20RITI20259,3,59,3_59,1047,2.18061393
20RITI20260,3,60,3_60,1065,2.331243355
20RITI20261,3,61,3_61,1083,2.22765692
20RITI20262,3,62,3_62,1101,2.310056833
20RITI20263,3,63,3_63,1119,2.291402215
20RITI20264,3,64,3_64,1137,2.276762184
20RITI20265,3,65,3_65,1155,1.989246503
20RITI20266,3,66,3_66,1173,2.146399864
20RITI20267,3,67,3_67,1191,2.232860652
20RITI20268,3,68,3_68,1209,2.015814075
20RITI20269,3,69,3_69,1227,2.188272527
20RITI20270,3,70,3_70,1245,2.378296427
20RITI20271,3,71,3_71,1263,2.276079021
20RITI20272,3,72,3_72,1281,2.307813219
20RITI20273,3,73,3_73,1299,2.26955013
20RITI20274,3,74,3_74,1317,2.248605323
20RITI20275,3,75,3_75,1335,2.420387715
20RITI20276,3,76,3_76,1353,2.563148535
20RITI20277,3,77,3_77,1371,2.365457375
20RITI20278,3,78,3_78,1389,2.217523773
20RITI20279,3,79,3_79,1407,2.130638851
20RITI20280,3,80,3_80,1425,2.453052179
20RITI20281,3,81,3_81,1443,2.202678939
20RITI20282,3,82,3_82,1461,2.241169997
20RITI20283,3,83,3_83,1479,2.12995315
20RITI20284,3,84,3_84,1497,2.601207559
20RITI20285,3,85,3_85,1515,2.614703476
20RITI20286,3,86,3_86,1533,2.25107162
20RITI20287,3,87,3_87,1551,2.487486009
20RITI20288,3,88,3_88,1569,2.072541393
20RITI20289,3,89,3_89,1587,2.628897435
20RITI20290,3,90,3_90,1605,2.591969146
20RITI20291,3,91,3_91,1623,2.354881874
20RITI20292,3,92,3_92,1641,2.34497139
20RITI20293,3,93,3_93,1659,2.527127368
20RITI20294,3,94,3_94,1677,2.346110629
20RITI20295,3,95,3_95,1695,2.561347456
20RITI20296,3,96,3_96,1713,2.616281623
