fid,id,BI2022_05_13,SCI2022_05_13,GLI2022_05_13,HI2022_05_13,NGRDI2022_05_13,SI2022_05_13,VARI2022_05_13,HUE2022_05_13,BGI2022_05_13,PSRI2022_05_13,NDVI2022_05_13,GNDVI2022_05_13,RVI2022_05_13,NDRE2022_05_13,TVI2022_05_13,CVI2022_05_13,EVI2022_05_13,CIG2022_05_13,CIRE2022_05_13,DVI2022_05_13,GR2022_05_13,NGBDI2022_05_13,BGI22022_05_13,RGBVI2022_05_13,GRVI2022_05_13,EXG2022_05_13,MGRVI2022_05_13,GLA2022_05_13,IHS2022_05_13
"31","1530",2456.34130859375,0.0325867533683777,0.303374916315079,-0.867081820964813,0.29395380616188,0.0325867533683777,0.444867372512817,-1.57079255580902,0.506579220294952,-0.0610586479306221,0.639182686805725,0.428518563508987,4.54297161102295,-0.423236578702927,415807.40625,1.34319937229156,2.51839160919189,1.49967622756958,-0.594752252101898,-11818.7490234375,0.545650243759155,0.3275106549263,0.506579220294952,0.559262096881866,0.29395380616188,2853.31518554688,0.541147649288177,0.303374916315079,2293.50927734375
"32","1458",3130.50341796875,0.0849271565675735,0.256111145019531,-0.532395899295807,0.215565264225006,0.0849271565675735,0.318038880825043,-1.57079362869263,0.527328848838806,-0.0666936561465263,0.53733891248703,0.365259796380997,3.32281875610352,-0.384214401245117,414834.21875,1.3977575302124,1.92793869972229,1.15089547634125,-0.555137097835541,-10751.8583984375,0.645325064659119,0.309475690126419,0.527328848838806,0.487622231245041,0.215565264225006,3188.32934570312,0.411986202001572,0.256111145019531,3021.04443359375
"33","1708",2471.76416015625,0.0261700544506311,0.325845062732697,-0.905014216899872,0.327191114425659,0.0261700544506311,0.486304700374603,-1.57079243659973,0.503823459148407,-0.0590236596763134,0.669537544250488,0.441293716430664,5.0521240234375,-0.442941039800644,431859,1.3099308013916,2.56796765327454,1.57969832420349,-0.613941967487335,-13546.9130859375,0.506941914558411,0.32994332909584,0.503823459148407,0.592575967311859,0.327191114425659,2863.2900390625,0.591102361679077,0.325845062732697,2316.638671875
"34","1512",2546.56127929688,0.007178143132478,0.318817615509033,-0.972888231277466,0.323214113712311,0.007178143132478,0.491416841745377,-1.57079291343689,0.520613610744476,-0.0597229972481728,0.659732222557068,0.436407506465912,4.8777232170105,-0.451656311750412,455644,1.30416798591614,2.77165794372559,1.54866337776184,-0.622263431549072,-14601.38671875,0.511471211910248,0.315258502960205,0.520613610744476,0.582800507545471,0.323214113712311,3008.95190429688,0.585285007953644,0.318817615509033,2397.18627929688
"35","1690",2517.2841796875,0.0186528284102678,0.334784656763077,-0.933442652225494,0.334942162036896,0.0186528284102678,0.498064041137695,-1.57079315185547,0.492500007152557,-0.063650906085968,0.668084859848022,0.437659740447998,5.02563619613647,-0.431132256984711,465653.84375,1.26591598987579,2.63108134269714,1.55656564235687,-0.602505147457123,-13075.3203125,0.49819228053093,0.340033501386642,0.492500007152557,0.603970348834991,0.334942162036896,3171.75634765625,0.602313041687012,0.334784656763077,2370.82690429688
"36","1601",2571.1552734375,0.0253580156713724,0.338708430528641,-0.906365275382996,0.331282764673233,0.0253580156713724,0.487274438142776,-1.57079291343689,0.493002831935883,-0.0605608820915222,0.660249650478363,0.429955929517746,4.8866753578186,-0.451991260051727,451159.78125,1.28459966182709,2.57318925857544,1.50850081443787,-0.622581243515015,-14301.7919921875,0.502310454845428,0.339582175016403,0.493002831935883,0.610390245914459,0.331282764673233,3061.3759765625,0.597041308879852,0.338708430528641,2417.29833984375
"37","1511",2397.0400390625,0.0508409850299358,0.254649609327316,-0.734294712543488,0.235789224505424,0.0508409850299358,0.364739120006561,-1.57079076766968,0.541397273540497,-0.0531442016363144,0.586707890033722,0.412539094686508,3.83919191360474,-0.427708506584167,346949.21875,1.48149597644806,2.23425793647766,1.40448200702667,-0.599153816699982,-10867.318359375,0.61839896440506,0.297524034976959,0.541397273540497,0.490347683429718,0.235789224505424,2210.13403320312,0.446741193532944,0.254649609327316,2277.06787109375
"38","1672",2429.89526367188,0.0391487292945385,0.302998691797256,-0.840263843536377,0.297732502222061,0.0391487292945385,0.441718637943268,-1.57079219818115,0.515670716762543,-0.0572987720370293,0.634585738182068,0.42769119143486,4.47323989868164,-0.424861878156662,410704.78125,1.32546854019165,2.37973022460938,1.49461674690247,-0.596355199813843,-12069.966796875,0.5411496758461,0.319547802209854,0.515670716762543,0.561208605766296,0.297732502222061,2737.07006835938,0.546978354454041,0.302998691797256,2294.85083007812
"39","1637",2280.60205078125,0.040479488670826,0.287217199802399,-0.820740759372711,0.280398041009903,0.040479488670826,0.425729125738144,-1.57079064846039,0.521900057792664,-0.0484005883336067,0.625781714916229,0.426834046840668,4.34447479248047,-0.46714523434639,356384.90625,1.39244449138641,2.39401459693909,1.48939073085785,-0.636808454990387,-13341.3701171875,0.562014222145081,0.314146786928177,0.521900057792664,0.540735900402069,0.280398041009903,2295.41430664062,0.51991856098175,0.287217199802399,2152.2275390625
"40","1565",2705.66821289062,0.0413719564676285,0.328605324029922,-0.850949108600616,0.319189816713333,0.0413719564676285,0.475313186645508,-1.57079339027405,0.492776870727539,-0.067205123603344,0.652117967605591,0.41536146402359,4.74907541275024,-0.430471748113632,451637.625,1.28037738800049,2.443039894104,1.42091715335846,-0.60185980796814,-12662.486328125,0.516082048416138,0.339784950017929,0.492776870727539,0.59573358297348,0.319189816713333,3268.01098632812,0.579353809356689,0.328605324029922,2531.22705078125
