plant_id,source_id,germplasm_id,experiment_id,planting_date,row,range,rep
20RITI20478,MN_1502_Syn2_54,MN_1502_Syn2_54,20_RIC_KERNZA_C0HSF,2020-05-14,5,78,1
20RITI20479,UM2014_0025_54,UM2014_0025_54,20_RIC_KERNZA_C0HSF,2020-05-14,5,79,1
20RITI20480,MN_1502_Syn2_09,MN_1502_Syn2_09,20_RIC_KERNZA_C0HSF,2020-05-14,5,80,1
20RITI20481,UM2014_0044_10,UM2014_0044_10,20_RIC_KERNZA_C0HSF,2020-05-14,5,81,1
20RITI20482,TLI_3078_35,TLI_3078_35,20_RIC_KERNZA_C0HSF,2020-05-14,5,82,1
20RITI20483,MN_1503_Syn2_09,MN_1503_Syn2_09,20_RIC_KERNZA_C0HSF,2020-05-14,5,83,1
20RITI20484,TLI_3078_44,TLI_3078_44,20_RIC_KERNZA_C0HSF,2020-05-14,5,84,1
20RITI20485,TLI_6215_24,TLI_6215_24,20_RIC_KERNZA_C0HSF,2020-05-14,5,85,1
20RITI20486,TLI_14172_46,TLI_14172_46,20_RIC_KERNZA_C0HSF,2020-05-14,5,86,1
20RITI20487,UM2014_0152_14,UM2014_0152_14,20_RIC_KERNZA_C0HSF,2020-05-14,5,87,1
20RITI20488,UM2014_0044_09,UM2014_0044_09,20_RIC_KERNZA_C0HSF,2020-05-14,5,88,1
20RITI20489,TLI_1648_24,TLI_1648_24,20_RIC_KERNZA_C0HSF,2020-05-14,5,89,1
20RITI20490,TLI_6215_16,TLI_6215_16,20_RIC_KERNZA_C0HSF,2020-05-14,5,90,1
20RITI20491,UM2014_0044_06,UM2014_0044_06,20_RIC_KERNZA_C0HSF,2020-05-14,5,91,1
20RITI20492,MN_1502_Syn2_67,MN_1502_Syn2_67,20_RIC_KERNZA_C0HSF,2020-05-14,5,92,1
20RITI20493,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,5,93,1
20RITI20494,TLI_5250_15,TLI_5250_15,20_RIC_KERNZA_C0HSF,2020-05-14,5,94,1
20RITI20495,UM2014_0132_45,UM2014_0132_45,20_RIC_KERNZA_C0HSF,2020-05-14,5,95,1
20RITI20496,TLI_10427_10,TLI_10427_10,20_RIC_KERNZA_C0HSF,2020-05-14,5,96,1
20RITI20497,UM2014_0066_06,UM2014_0066_06,20_RIC_KERNZA_C0HSF,2020-05-14,5,97,1
20RITI20498,TLI_6215_22,TLI_6215_22,20_RIC_KERNZA_C0HSF,2020-05-14,5,98,1
20RITI20499,TLI_6479_02,TLI_6479_02,20_RIC_KERNZA_C0HSF,2020-05-14,5,99,1
20RITI20500,UM2014_0165_18,UM2014_0165_18,20_RIC_KERNZA_C0HSF,2020-05-14,5,100,1
20RITI20501,MN_1502_Syn2_03,MN_1502_Syn2_03,20_RIC_KERNZA_C0HSF,2020-05-14,6,1,1
20RITI20502,TLI_14172_05,TLI_14172_05,20_RIC_KERNZA_C0HSF,2020-05-14,6,2,1
20RITI20503,UM2014_0001_09,UM2014_0001_09,20_RIC_KERNZA_C0HSF,2020-05-14,6,3,1
20RITI20504,TLI_1523_41,TLI_1523_41,20_RIC_KERNZA_C0HSF,2020-05-14,6,4,1
20RITI20505,TLI_1523_02,TLI_1523_02,20_RIC_KERNZA_C0HSF,2020-05-14,6,5,1
20RITI20506,UM2014_0025_62,UM2014_0025_62,20_RIC_KERNZA_C0HSF,2020-05-14,6,6,1
20RITI20507,TLI_14172_67,TLI_14172_67,20_RIC_KERNZA_C0HSF,2020-05-14,6,7,1
20RITI20508,TLI_3719_01,TLI_3719_01,20_RIC_KERNZA_C0HSF,2020-05-14,6,8,1
20RITI20509,TLI_1523_39,TLI_1523_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,9,1
20RITI20510,TLI_1648_39,TLI_1648_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,10,1
20RITI20511,UM2014_0165_03,UM2014_0165_03,20_RIC_KERNZA_C0HSF,2020-05-14,6,11,1
20RITI20512,UM2014_0026_01,UM2014_0026_01,20_RIC_KERNZA_C0HSF,2020-05-14,6,12,1
20RITI20513,TLI_4201_A_05,TLI_4201_A_05,20_RIC_KERNZA_C0HSF,2020-05-14,6,13,1
20RITI20514,TLI_12869_12,TLI_12869_12,20_RIC_KERNZA_C0HSF,2020-05-14,6,14,1
20RITI20515,MN_1505_Syn2_71,MN_1505_Syn2_71,20_RIC_KERNZA_C0HSF,2020-05-14,6,15,1
20RITI20516,MN_1505_Syn2_39,MN_1505_Syn2_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,16,1
20RITI20517,MN_1505_Syn2_41,MN_1505_Syn2_41,20_RIC_KERNZA_C0HSF,2020-05-14,6,17,1
20RITI20518,UM2014_0152_53,UM2014_0152_53,20_RIC_KERNZA_C0HSF,2020-05-14,6,18,1
20RITI20519,UM2014_0165_09,UM2014_0165_09,20_RIC_KERNZA_C0HSF,2020-05-14,6,19,1
20RITI20520,MN_1502_Syn2_68,MN_1502_Syn2_68,20_RIC_KERNZA_C0HSF,2020-05-14,6,20,1
20RITI20521,TLI_1648_67,TLI_1648_67,20_RIC_KERNZA_C0HSF,2020-05-14,6,21,1
20RITI20522,MN_1502_Syn2_02,MN_1502_Syn2_02,20_RIC_KERNZA_C0HSF,2020-05-14,6,22,1
20RITI20523,UM2014_0132_03,UM2014_0132_03,20_RIC_KERNZA_C0HSF,2020-05-14,6,23,1
20RITI20524,TLI_5344_13,TLI_5344_13,20_RIC_KERNZA_C0HSF,2020-05-14,6,24,1
20RITI20525,TLI_10427_03,TLI_10427_03,20_RIC_KERNZA_C0HSF,2020-05-14,6,25,1
20RITI20526,UM2014_0044_14,UM2014_0044_14,20_RIC_KERNZA_C0HSF,2020-05-14,6,26,1
20RITI20527,MN_1501_Syn2_52,MN_1501_Syn2_52,20_RIC_KERNZA_C0HSF,2020-05-14,6,27,1
20RITI20528,MN_1504_Syn2_45,MN_1504_Syn2_45,20_RIC_KERNZA_C0HSF,2020-05-14,6,28,1
20RITI20529,UM2014_0152_45,UM2014_0152_45,20_RIC_KERNZA_C0HSF,2020-05-14,6,29,1
20RITI20530,UM2014_0119_23,UM2014_0119_23,20_RIC_KERNZA_C0HSF,2020-05-14,6,30,1
20RITI20531,TLI_3078_13,TLI_3078_13,20_RIC_KERNZA_C0HSF,2020-05-14,6,31,1
20RITI20532,UM2014_0025_52,UM2014_0025_52,20_RIC_KERNZA_C0HSF,2020-05-14,6,32,1
20RITI20533,TLI_6215_77,TLI_6215_77,20_RIC_KERNZA_C0HSF,2020-05-14,6,33,1
20RITI20534,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,6,34,1
20RITI20535,TLI_6470_06,TLI_6470_06,20_RIC_KERNZA_C0HSF,2020-05-14,6,35,1
20RITI20536,MN_1504_Syn2_11,MN_1504_Syn2_11,20_RIC_KERNZA_C0HSF,2020-05-14,6,36,1
20RITI20537,MN_1504_Syn2_72,MN_1504_Syn2_72,20_RIC_KERNZA_C0HSF,2020-05-14,6,37,1
20RITI20538,UM2014_0026_05,UM2014_0026_05,20_RIC_KERNZA_C0HSF,2020-05-14,6,38,1
20RITI20539,UM2014_0165_21,UM2014_0165_21,20_RIC_KERNZA_C0HSF,2020-05-14,6,39,1
20RITI20540,UM2014_0066_08,UM2014_0066_08,20_RIC_KERNZA_C0HSF,2020-05-14,6,40,1
20RITI20541,MN_1505_Syn2_45,MN_1505_Syn2_45,20_RIC_KERNZA_C0HSF,2020-05-14,6,41,1
20RITI20542,TLI_5344_10,TLI_5344_10,20_RIC_KERNZA_C0HSF,2020-05-14,6,42,1
20RITI20543,UM2014_0044_73,UM2014_0044_73,20_RIC_KERNZA_C0HSF,2020-05-14,6,43,1
20RITI20544,TLI_6470_22,TLI_6470_22,20_RIC_KERNZA_C0HSF,2020-05-14,6,44,1
20RITI20545,MN_1503_Syn2_18,MN_1503_Syn2_18,20_RIC_KERNZA_C0HSF,2020-05-14,6,45,1
20RITI20546,TLI_12869_46,TLI_12869_46,20_RIC_KERNZA_C0HSF,2020-05-14,6,46,1
20RITI20547,UM2014_0165_69,UM2014_0165_69,20_RIC_KERNZA_C0HSF,2020-05-14,6,47,1
20RITI20548,MN_1505_Syn2_10,MN_1505_Syn2_10,20_RIC_KERNZA_C0HSF,2020-05-14,6,48,1
20RITI20549,MN_1504_Syn2_35,MN_1504_Syn2_35,20_RIC_KERNZA_C0HSF,2020-05-14,6,49,1
20RITI20550,TLI_5711_07,TLI_5711_07,20_RIC_KERNZA_C0HSF,2020-05-14,6,50,1
20RITI20551,UM2014_0025_76,UM2014_0025_76,20_RIC_KERNZA_C0HSF,2020-05-14,6,51,1
20RITI20552,UM2014_0066_39,UM2014_0066_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,52,1
20RITI20553,UM2014_0001_17,UM2014_0001_17,20_RIC_KERNZA_C0HSF,2020-05-14,6,53,1
20RITI20554,TLI_3078_74,TLI_3078_74,20_RIC_KERNZA_C0HSF,2020-05-14,6,54,1
20RITI20555,TLI_1648_05,TLI_1648_05,20_RIC_KERNZA_C0HSF,2020-05-14,6,55,1
20RITI20556,TLI_5711_20,TLI_5711_20,20_RIC_KERNZA_C0HSF,2020-05-14,6,56,1
20RITI20557,UM2014_0175_39,UM2014_0175_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,57,1
20RITI20558,UM2014_0119_08,UM2014_0119_08,20_RIC_KERNZA_C0HSF,2020-05-14,6,58,1
20RITI20559,TLI_12869_60,TLI_12869_60,20_RIC_KERNZA_C0HSF,2020-05-14,6,59,1
20RITI20560,UM2014_0001_61,UM2014_0001_61,20_RIC_KERNZA_C0HSF,2020-05-14,6,60,1
20RITI20561,MN_1502_Syn2_10,MN_1502_Syn2_10,20_RIC_KERNZA_C0HSF,2020-05-14,6,61,1
20RITI20562,TLI_6479_09,TLI_6479_09,20_RIC_KERNZA_C0HSF,2020-05-14,6,62,1
20RITI20563,MN_1501_Syn2_10,MN_1501_Syn2_10,20_RIC_KERNZA_C0HSF,2020-05-14,6,63,1
20RITI20564,MN_1503_Syn2_59,MN_1503_Syn2_59,20_RIC_KERNZA_C0HSF,2020-05-14,6,64,1
20RITI20565,UM2014_0152_39,UM2014_0152_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,65,1
20RITI20566,UM2014_0001_75,UM2014_0001_75,20_RIC_KERNZA_C0HSF,2020-05-14,6,66,1
20RITI20567,UM2014_0025_39,UM2014_0025_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,67,1
20RITI20568,TLI_4201_A_59,TLI_4201_A_59,20_RIC_KERNZA_C0HSF,2020-05-14,6,68,1
20RITI20569,UM2014_0001_12,UM2014_0001_12,20_RIC_KERNZA_C0HSF,2020-05-14,6,69,1
20RITI20570,Oahe,Oahe,20_RIC_KERNZA_C0HSF,2020-05-14,6,70,1
20RITI20571,UM2014_0119_39,UM2014_0119_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,71,1
20RITI20572,MN_1501_Syn2_40,MN_1501_Syn2_40,20_RIC_KERNZA_C0HSF,2020-05-14,6,72,1
20RITI20573,TLI_1523_60,TLI_1523_60,20_RIC_KERNZA_C0HSF,2020-05-14,6,73,1
20RITI20574,TLI_12869_73,TLI_12869_73,20_RIC_KERNZA_C0HSF,2020-05-14,6,74,1
20RITI20575,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,6,75,1
20RITI20576,UM2014_0026_74,UM2014_0026_74,20_RIC_KERNZA_C0HSF,2020-05-14,6,76,1
20RITI20577,MN_1501_Syn2_53,MN_1501_Syn2_53,20_RIC_KERNZA_C0HSF,2020-05-14,6,77,1
20RITI20578,TLI_5250_67,TLI_5250_67,20_RIC_KERNZA_C0HSF,2020-05-14,6,78,1
20RITI20579,MN_1502_Syn2_40,MN_1502_Syn2_40,20_RIC_KERNZA_C0HSF,2020-05-14,6,79,1
20RITI20580,TLI_5344_41,TLI_5344_41,20_RIC_KERNZA_C0HSF,2020-05-14,6,80,1
20RITI20581,UM2014_0044_39,UM2014_0044_39,20_RIC_KERNZA_C0HSF,2020-05-14,6,81,1
20RITI20582,UM2014_0026_59,UM2014_0026_59,20_RIC_KERNZA_C0HSF,2020-05-14,6,82,1
20RITI20583,TLI_6479_72,TLI_6479_72,20_RIC_KERNZA_C0HSF,2020-05-14,6,83,1
20RITI20584,TLI_1648_02,TLI_1648_02,20_RIC_KERNZA_C0HSF,2020-05-14,6,84,1
20RITI20585,UM2014_0175_02,UM2014_0175_02,20_RIC_KERNZA_C0HSF,2020-05-14,6,85,1
20RITI20586,TLI_6479_01,TLI_6479_01,20_RIC_KERNZA_C0HSF,2020-05-14,6,86,1
20RITI20587,UM2014_0119_01,UM2014_0119_01,20_RIC_KERNZA_C0HSF,2020-05-14,6,87,1
20RITI20588,UM2014_0132_54,UM2014_0132_54,20_RIC_KERNZA_C0HSF,2020-05-14,6,88,1
20RITI20589,TLI_14172_61,TLI_14172_61,20_RIC_KERNZA_C0HSF,2020-05-14,6,89,1
20RITI20590,UM2014_0119_62,UM2014_0119_62,20_RIC_KERNZA_C0HSF,2020-05-14,6,90,1
20RITI20591,MN_1502_Syn2_61,MN_1502_Syn2_61,20_RIC_KERNZA_C0HSF,2020-05-14,6,91,1
20RITI20592,TLI_3719_43,TLI_3719_43,20_RIC_KERNZA_C0HSF,2020-05-14,6,92,1
20RITI20593,TLI_1523_10,TLI_1523_10,20_RIC_KERNZA_C0HSF,2020-05-14,6,93,1
20RITI20594,MN_1505_Syn2_67,MN_1505_Syn2_67,20_RIC_KERNZA_C0HSF,2020-05-14,6,94,1
20RITI20595,Rush,Rush,20_RIC_KERNZA_C0HSF,2020-05-14,6,95,1
20RITI20596,TLI_1648_09,TLI_1648_09,20_RIC_KERNZA_C0HSF,2020-05-14,6,96,1
20RITI20597,UM2014_0001_54,UM2014_0001_54,20_RIC_KERNZA_C0HSF,2020-05-14,6,97,1
20RITI20598,UM2014_0025_43,UM2014_0025_43,20_RIC_KERNZA_C0HSF,2020-05-14,6,98,1
20RITI20599,TLI_1648_71,TLI_1648_71,20_RIC_KERNZA_C0HSF,2020-05-14,6,99,1
20RITI20600,TLI_6215_38,TLI_6215_38,20_RIC_KERNZA_C0HSF,2020-05-14,6,100,1
20RITI20601,TLI_1523_23,TLI_1523_23,20_RIC_KERNZA_C0HSF,2020-05-14,7,1,1
20RITI20602,UM2014_0175_58,UM2014_0175_58,20_RIC_KERNZA_C0HSF,2020-05-14,7,2,1
20RITI20603,TLI_1648_61,TLI_1648_61,20_RIC_KERNZA_C0HSF,2020-05-14,7,3,1
20RITI20604,MN_1504_Syn2_67,MN_1504_Syn2_67,20_RIC_KERNZA_C0HSF,2020-05-14,7,4,1
20RITI20605,TLI_3719_18,TLI_3719_18,20_RIC_KERNZA_C0HSF,2020-05-14,7,5,1
20RITI20606,UM2014_0044_44,UM2014_0044_44,20_RIC_KERNZA_C0HSF,2020-05-14,7,6,1
20RITI20607,UM2014_0025_21,UM2014_0025_21,20_RIC_KERNZA_C0HSF,2020-05-14,7,7,1
20RITI20608,UM2014_0132_08,UM2014_0132_08,20_RIC_KERNZA_C0HSF,2020-05-14,7,8,1
20RITI20609,Rush,Rush,20_RIC_KERNZA_C0HSF,2020-05-14,7,9,1
20RITI20610,TLI_6479_18,TLI_6479_18,20_RIC_KERNZA_C0HSF,2020-05-14,7,10,1
20RITI20611,UM2014_0025_71,UM2014_0025_71,20_RIC_KERNZA_C0HSF,2020-05-14,7,11,1
20RITI20612,TLI_6215_09,TLI_6215_09,20_RIC_KERNZA_C0HSF,2020-05-14,7,12,1
20RITI20613,UM2014_0152_41,UM2014_0152_41,20_RIC_KERNZA_C0HSF,2020-05-14,7,13,1
20RITI20614,TLI_5344_59,TLI_5344_59,20_RIC_KERNZA_C0HSF,2020-05-14,7,14,1
20RITI20615,UM2014_0001_21,UM2014_0001_21,20_RIC_KERNZA_C0HSF,2020-05-14,7,15,1
20RITI20616,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,7,16,1
20RITI20617,MN_1503_Syn2_62,MN_1503_Syn2_62,20_RIC_KERNZA_C0HSF,2020-05-14,7,17,1
20RITI20618,UM2014_0165_07,UM2014_0165_07,20_RIC_KERNZA_C0HSF,2020-05-14,7,18,1
20RITI20619,TLI_6215_18,TLI_6215_18,20_RIC_KERNZA_C0HSF,2020-05-14,7,19,1
20RITI20620,UM2014_0119_72,UM2014_0119_72,20_RIC_KERNZA_C0HSF,2020-05-14,7,20,1
20RITI20621,UM2014_0044_05,UM2014_0044_05,20_RIC_KERNZA_C0HSF,2020-05-14,7,21,1
20RITI20622,UM2014_0132_19,UM2014_0132_19,20_RIC_KERNZA_C0HSF,2020-05-14,7,22,1
20RITI20623,TLI_6215_21,TLI_6215_21,20_RIC_KERNZA_C0HSF,2020-05-14,7,23,1
20RITI20624,UM2014_0119_41,UM2014_0119_41,20_RIC_KERNZA_C0HSF,2020-05-14,7,24,1
20RITI20625,TLI_3078_09,TLI_3078_09,20_RIC_KERNZA_C0HSF,2020-05-14,7,25,1
20RITI20626,TLI_14172_21,TLI_14172_21,20_RIC_KERNZA_C0HSF,2020-05-14,7,26,1
20RITI20627,TLI_12869_22,TLI_12869_22,20_RIC_KERNZA_C0HSF,2020-05-14,7,27,1
20RITI20628,TLI_4201_A_19,TLI_4201_A_19,20_RIC_KERNZA_C0HSF,2020-05-14,7,28,1
20RITI20629,TLI_14172_18,TLI_14172_18,20_RIC_KERNZA_C0HSF,2020-05-14,7,29,1
20RITI20630,MN_1505_Syn2_59,MN_1505_Syn2_59,20_RIC_KERNZA_C0HSF,2020-05-14,7,30,1
20RITI20631,TLI_5344_62,TLI_5344_62,20_RIC_KERNZA_C0HSF,2020-05-14,7,31,1
20RITI20632,TLI_12869_08,TLI_12869_08,20_RIC_KERNZA_C0HSF,2020-05-14,7,32,1
20RITI20633,UM2014_0001_22,UM2014_0001_22,20_RIC_KERNZA_C0HSF,2020-05-14,7,33,1
20RITI20634,UM2014_0152_08,UM2014_0152_08,20_RIC_KERNZA_C0HSF,2020-05-14,7,34,1
20RITI20635,MN_1503_Syn2_61,MN_1503_Syn2_61,20_RIC_KERNZA_C0HSF,2020-05-14,7,35,1
20RITI20636,MN_1505_Syn2_06,MN_1505_Syn2_06,20_RIC_KERNZA_C0HSF,2020-05-14,7,36,1
20RITI20637,UM2014_0175_61,UM2014_0175_61,20_RIC_KERNZA_C0HSF,2020-05-14,7,37,1
20RITI20638,TLI_14172_22,TLI_14172_22,20_RIC_KERNZA_C0HSF,2020-05-14,7,38,1
20RITI20639,UM2014_0026_53,UM2014_0026_53,20_RIC_KERNZA_C0HSF,2020-05-14,7,39,1
20RITI20640,TLI_10427_44,TLI_10427_44,20_RIC_KERNZA_C0HSF,2020-05-14,7,40,1
20RITI20641,UM2014_0152_22,UM2014_0152_22,20_RIC_KERNZA_C0HSF,2020-05-14,7,41,1
20RITI20642,UM2014_0044_22,UM2014_0044_22,20_RIC_KERNZA_C0HSF,2020-05-14,7,42,1
20RITI20643,TLI_6470_13,TLI_6470_13,20_RIC_KERNZA_C0HSF,2020-05-14,7,43,1
20RITI20644,TLI_4201_A_60,TLI_4201_A_60,20_RIC_KERNZA_C0HSF,2020-05-14,7,44,1
20RITI20645,UM2014_0152_62,UM2014_0152_62,20_RIC_KERNZA_C0HSF,2020-05-14,7,45,1
20RITI20646,UM2014_0119_60,UM2014_0119_60,20_RIC_KERNZA_C0HSF,2020-05-14,7,46,1
20RITI20647,UM2014_0175_53,UM2014_0175_53,20_RIC_KERNZA_C0HSF,2020-05-14,7,47,1
20RITI20648,UM2014_0001_45,UM2014_0001_45,20_RIC_KERNZA_C0HSF,2020-05-14,7,48,1
20RITI20649,TLI_6470_62,TLI_6470_62,20_RIC_KERNZA_C0HSF,2020-05-14,7,49,1
20RITI20650,UM2014_0025_22,UM2014_0025_22,20_RIC_KERNZA_C0HSF,2020-05-14,7,50,1
20RITI20651,TLI_6215_74,TLI_6215_74,20_RIC_KERNZA_C0HSF,2020-05-14,7,51,1
20RITI20652,MN_1504_Syn2_60,MN_1504_Syn2_60,20_RIC_KERNZA_C0HSF,2020-05-14,7,52,1
20RITI20653,MN_1501_Syn2_18,MN_1501_Syn2_18,20_RIC_KERNZA_C0HSF,2020-05-14,7,53,1
20RITI20654,MN_1501_Syn2_09,MN_1501_Syn2_09,20_RIC_KERNZA_C0HSF,2020-05-14,7,54,1
20RITI20655,UM2014_0044_19,UM2014_0044_19,20_RIC_KERNZA_C0HSF,2020-05-14,7,55,1
20RITI20656,TLI_4201_A_13,TLI_4201_A_13,20_RIC_KERNZA_C0HSF,2020-05-14,7,56,1
20RITI20657,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,7,57,1
20RITI20658,UM2014_0044_72,UM2014_0044_72,20_RIC_KERNZA_C0HSF,2020-05-14,7,58,1
20RITI20659,UM2014_0152_46,UM2014_0152_46,20_RIC_KERNZA_C0HSF,2020-05-14,7,59,1
20RITI20660,TLI_6479_13,TLI_6479_13,20_RIC_KERNZA_C0HSF,2020-05-14,7,60,1
20RITI20661,MN_1502_Syn2_19,MN_1502_Syn2_19,20_RIC_KERNZA_C0HSF,2020-05-14,7,61,1
20RITI20662,TLI_1523_77,TLI_1523_77,20_RIC_KERNZA_C0HSF,2020-05-14,7,62,1
20RITI20663,UM2014_0066_76,UM2014_0066_76,20_RIC_KERNZA_C0HSF,2020-05-14,7,63,1
20RITI20664,UM2014_0044_61,UM2014_0044_61,20_RIC_KERNZA_C0HSF,2020-05-14,7,64,1
20RITI20665,MN_1503_Syn2_41,MN_1503_Syn2_41,20_RIC_KERNZA_C0HSF,2020-05-14,7,65,1
20RITI20666,UM2014_0132_41,UM2014_0132_41,20_RIC_KERNZA_C0HSF,2020-05-14,7,66,1
20RITI20667,MN_1504_Syn2_22,MN_1504_Syn2_22,20_RIC_KERNZA_C0HSF,2020-05-14,7,67,1
20RITI20668,TLI_14172_09,TLI_14172_09,20_RIC_KERNZA_C0HSF,2020-05-14,7,68,1
20RITI20669,TLI_6215_05,TLI_6215_05,20_RIC_KERNZA_C0HSF,2020-05-14,7,69,1
20RITI20670,TLI_1648_20,TLI_1648_20,20_RIC_KERNZA_C0HSF,2020-05-14,7,70,1
20RITI20671,TLI_1648_19,TLI_1648_19,20_RIC_KERNZA_C0HSF,2020-05-14,7,71,1
20RITI20672,TLI_1523_45,TLI_1523_45,20_RIC_KERNZA_C0HSF,2020-05-14,7,72,1
20RITI20673,MN_1501_Syn2_22,MN_1501_Syn2_22,20_RIC_KERNZA_C0HSF,2020-05-14,7,73,1
20RITI20674,UM2014_0175_47,UM2014_0175_47,20_RIC_KERNZA_C0HSF,2020-05-14,7,74,1
20RITI20675,TLI_5344_07,TLI_5344_07,20_RIC_KERNZA_C0HSF,2020-05-14,7,75,1
20RITI20676,TLI_14172_15,TLI_14172_15,20_RIC_KERNZA_C0HSF,2020-05-14,7,76,1
20RITI20677,UM2014_0165_23,UM2014_0165_23,20_RIC_KERNZA_C0HSF,2020-05-14,7,77,1
20RITI20678,UM2014_0175_72,UM2014_0175_72,20_RIC_KERNZA_C0HSF,2020-05-14,7,78,1
20RITI20679,TLI_6479_73,TLI_6479_73,20_RIC_KERNZA_C0HSF,2020-05-14,7,79,1
20RITI20680,UM2014_0025_07,UM2014_0025_07,20_RIC_KERNZA_C0HSF,2020-05-14,7,80,1
20RITI20681,UM2014_0132_07,UM2014_0132_07,20_RIC_KERNZA_C0HSF,2020-05-14,7,81,1
20RITI20682,UM2014_0001_62,UM2014_0001_62,20_RIC_KERNZA_C0HSF,2020-05-14,7,82,1
20RITI20683,UM2014_0026_07,UM2014_0026_07,20_RIC_KERNZA_C0HSF,2020-05-14,7,83,1
20RITI20684,TLI_12869_72,TLI_12869_72,20_RIC_KERNZA_C0HSF,2020-05-14,7,84,1
20RITI20685,TLI_14172_42,TLI_14172_42,20_RIC_KERNZA_C0HSF,2020-05-14,7,85,1
20RITI20686,TLI_3719_06,TLI_3719_06,20_RIC_KERNZA_C0HSF,2020-05-14,7,86,1
20RITI20687,UM2014_0175_11,UM2014_0175_11,20_RIC_KERNZA_C0HSF,2020-05-14,7,87,1
20RITI20688,TLI_5711_72,TLI_5711_72,20_RIC_KERNZA_C0HSF,2020-05-14,7,88,1
20RITI20689,TLI_5711_17,TLI_5711_17,20_RIC_KERNZA_C0HSF,2020-05-14,7,89,1
20RITI20690,UM2014_0165_13,UM2014_0165_13,20_RIC_KERNZA_C0HSF,2020-05-14,7,90,1
20RITI20691,TLI_5711_13,TLI_5711_13,20_RIC_KERNZA_C0HSF,2020-05-14,7,91,1
20RITI20692,TLI_3719_13,TLI_3719_13,20_RIC_KERNZA_C0HSF,2020-05-14,7,92,1
20RITI20693,MN_1505_Syn2_02,MN_1505_Syn2_02,20_RIC_KERNZA_C0HSF,2020-05-14,7,93,1
20RITI20694,TLI_6215_07,TLI_6215_07,20_RIC_KERNZA_C0HSF,2020-05-14,7,94,1
20RITI20695,UM2014_0132_13,UM2014_0132_13,20_RIC_KERNZA_C0HSF,2020-05-14,7,95,1
20RITI20696,TLI_3078_76,TLI_3078_76,20_RIC_KERNZA_C0HSF,2020-05-14,7,96,1
20RITI20697,UM2014_0025_23,UM2014_0025_23,20_RIC_KERNZA_C0HSF,2020-05-14,7,97,1
20RITI20698,Alkar,Alkar,20_RIC_KERNZA_C0HSF,2020-05-14,7,98,1
20RITI20699,TLI_10427_23,TLI_10427_23,20_RIC_KERNZA_C0HSF,2020-05-14,7,99,1
20RITI20700,TLI_5711_23,TLI_5711_23,20_RIC_KERNZA_C0HSF,2020-05-14,7,100,1
20RITI20701,TLI_3719_02,TLI_3719_02,20_RIC_KERNZA_C0HSF,2020-05-14,8,1,1
20RITI20702,UM2014_0001_02,UM2014_0001_02,20_RIC_KERNZA_C0HSF,2020-05-14,8,2,1
20RITI20703,TLI_5250_02,TLI_5250_02,20_RIC_KERNZA_C0HSF,2020-05-14,8,3,1
20RITI20704,UM2014_0132_01,UM2014_0132_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,4,1
20RITI20705,TLI_10427_01,TLI_10427_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,5,1
20RITI20706,TLI_14172_01,TLI_14172_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,6,1
20RITI20707,UM2014_0025_01,UM2014_0025_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,7,1
20RITI20708,UM2014_0026_14,UM2014_0026_14,20_RIC_KERNZA_C0HSF,2020-05-14,8,8,1
20RITI20709,MN_1505_Syn2_01,MN_1505_Syn2_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,9,1
20RITI20710,TLI_12869_01,TLI_12869_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,10,1
20RITI20711,UM2014_0152_01,UM2014_0152_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,11,1
20RITI20712,MN_1501_Syn2_01,MN_1501_Syn2_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,12,1
20RITI20713,TLI_1648_01,TLI_1648_01,20_RIC_KERNZA_C0HSF,2020-05-14,8,13,1
20RITI20714,UM2014_0132_22,UM2014_0132_22,20_RIC_KERNZA_C0HSF,2020-05-14,8,14,1
20RITI20715,UM2014_0132_62,UM2014_0132_62,20_RIC_KERNZA_C0HSF,2020-05-14,8,15,1
20RITI20716,MN_1503_Syn2_42,MN_1503_Syn2_42,20_RIC_KERNZA_C0HSF,2020-05-14,8,16,1
20RITI20717,TLI_3078_54,TLI_3078_54,20_RIC_KERNZA_C0HSF,2020-05-14,8,17,1
20RITI20718,TLI_1523_09,TLI_1523_09,20_RIC_KERNZA_C0HSF,2020-05-14,8,18,1
